Programme...:	MICH
Date........:	   202020-02-
Heure.......:	     2 11:12:
Colonnes....:	            3
Lignes......:	          727
D�calage....:	           17
Commentaires:	
P.abs.i.(mp):	 1.6077700E+5	P.cal.i.(�m):	 2.0141406E+0	V_min___(mV):	 3.9130434E+5	
P.abs.f.(mp):	 1.6150300E+5	P.cal.f.(�m):	 9.2174219E+0	V_max___(mV):	 3.3732292E+5	
Nbre_de_pts_:	 7.2700000E+2	D�lai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	hg	
Filtre......:	aw
D�tecteur...:	a	
�ch._du_pico:	a	
Temps___(ms):	Pos.cal.(�m):	Tension_(mV):	
 9.3355990E+6	 6.8857812E+0	 3.5576454E+2	
 9.3356790E+6	 6.8957031E+0	 3.8251099E+2	
 9.3357590E+6	 6.9056250E+0	 3.6052760E+2	
 9.3358390E+6	 6.9155469E+0	 3.7603810E+2	
 9.3359210E+6	 6.9254688E+0	 3.6174890E+2	
 9.3360010E+6	 6.9353906E+0	 3.6468002E+2	
 9.3360810E+6	 6.9453125E+0	 3.6565706E+2	
 9.3361610E+6	 6.9552344E+0	 3.8190034E+2	
 9.3362410E+6	 6.9651562E+0	 3.5600880E+2	
 9.3363210E+6	 6.9750781E+0	 3.7689301E+2	
 9.3364010E+6	 6.9850000E+0	 3.7445042E+2	
 9.3364810E+6	 6.9949219E+0	 3.5784075E+2	
 9.3365610E+6	 7.0048437E+0	 3.7432829E+2	
 9.3366410E+6	 7.0147656E+0	 3.4672692E+2	
 9.3367210E+6	 7.0246875E+0	 3.6614558E+2	
 9.3368010E+6	 7.0346094E+0	 3.5075721E+2	
 9.3368810E+6	 7.0445313E+0	 3.5148999E+2	
 9.3369610E+6	 7.0544531E+0	 3.6773327E+2	
 9.3370410E+6	 7.0643750E+0	 3.4660479E+2	
 9.3371210E+6	 7.0742969E+0	 3.6651197E+2	
 9.3372010E+6	 7.0842187E+0	 3.5845140E+2	
 9.3372810E+6	 7.0941406E+0	 3.5979483E+2	
 9.3373610E+6	 7.1040625E+0	 3.7677088E+2	
 9.3374410E+6	 7.1139844E+0	 3.5368833E+2	
 9.3375210E+6	 7.1239063E+0	 3.5613093E+2	
 9.3376010E+6	 7.1338281E+0	 3.6871031E+2	
 9.3376810E+6	 7.1437500E+0	 3.6064973E+2	
 9.3377610E+6	 7.1536719E+0	 3.8470933E+2	
 9.3378410E+6	 7.1635937E+0	 3.5881779E+2	
 9.3379210E+6	 7.1735156E+0	 3.8153395E+2	
 9.3380010E+6	 7.1834375E+0	 3.6602345E+2	
 9.3380810E+6	 7.1933594E+0	 3.6565706E+2	
 9.3381610E+6	 7.2032812E+0	 3.6980948E+2	
 9.3382410E+6	 7.2132031E+0	 3.5210064E+2	
 9.3383210E+6	 7.2231250E+0	 3.7090865E+2	
 9.3384010E+6	 7.2330469E+0	 3.5845140E+2	
 9.3384850E+6	 7.2429688E+0	 3.6089399E+2	
 9.3385650E+6	 7.2528906E+0	 3.4465072E+2	
 9.3386450E+6	 7.2628125E+0	 3.5625306E+2	
 9.3387250E+6	 7.2727344E+0	 3.4965804E+2	
 9.3388050E+6	 7.2826562E+0	 3.5246703E+2	
 9.3388850E+6	 7.2925781E+0	 3.6064973E+2	
 9.3389650E+6	 7.3025000E+0	 3.4416220E+2	
 9.3390450E+6	 7.3124219E+0	 3.6663410E+2	
 9.3391250E+6	 7.3223437E+0	 3.6455789E+2	
 9.3392050E+6	 7.3322656E+0	 3.5319981E+2	
 9.3392850E+6	 7.3421875E+0	 3.6382511E+2	
 9.3393700E+6	 7.3521094E+0	 3.4574988E+2	
 9.3394500E+6	 7.3620312E+0	 3.4941378E+2	
 9.3395350E+6	 7.3719531E+0	 3.6504641E+2	
 9.3396150E+6	 7.3818750E+0	 3.5185638E+2	
 9.3396950E+6	 7.3917969E+0	 3.7982413E+2	
 9.3397750E+6	 7.4017187E+0	 3.6174890E+2	
 9.3398550E+6	 7.4116406E+0	 3.5942844E+2	
 9.3399350E+6	 7.4215625E+0	 3.7933561E+2	
 9.3400150E+6	 7.4314844E+0	 3.6199316E+2	
 9.3400950E+6	 7.4414062E+0	 3.9044943E+2	
 9.3401750E+6	 7.4513281E+0	 3.6638984E+2	
 9.3402550E+6	 7.4612500E+0	 3.8263312E+2	
 9.3403350E+6	 7.4711719E+0	 3.7445042E+2	
 9.3404150E+6	 7.4810937E+0	 3.6370298E+2	
 9.3404950E+6	 7.4910156E+0	 3.8214460E+2	
 9.3405750E+6	 7.5009375E+0	 3.5319981E+2	
 9.3406550E+6	 7.5108594E+0	 3.6541280E+2	
 9.3407350E+6	 7.5207813E+0	 3.6468002E+2	
 9.3408150E+6	 7.5307031E+0	 3.4538350E+2	
 9.3408950E+6	 7.5406250E+0	 3.6907670E+2	
 9.3409750E+6	 7.5505469E+0	 3.4611627E+2	
 9.3410550E+6	 7.5604688E+0	 3.5319981E+2	
 9.3411350E+6	 7.5703906E+0	 3.5881779E+2	
 9.3412150E+6	 7.5803125E+0	 3.4623840E+2	
 9.3413000E+6	 7.5902344E+0	 3.6712262E+2	
 9.3413840E+6	 7.6001562E+0	 3.7029800E+2	
 9.3414640E+6	 7.6100781E+0	 3.4892526E+2	
 9.3415440E+6	 7.6200000E+0	 3.6541280E+2	
 9.3416240E+6	 7.6299219E+0	 3.5112360E+2	
 9.3417080E+6	 7.6398437E+0	 3.7042013E+2	
 9.3417880E+6	 7.6497656E+0	 3.6211529E+2	
 9.3418680E+6	 7.6596875E+0	 3.6590132E+2	
 9.3419480E+6	 7.6696094E+0	 3.6529067E+2	
 9.3420280E+6	 7.6795312E+0	 3.8263312E+2	
 9.3421080E+6	 7.6894531E+0	 3.8006839E+2	
 9.3421880E+6	 7.6993750E+0	 3.8141182E+2	
 9.3422680E+6	 7.7092969E+0	 3.7103078E+2	
 9.3423480E+6	 7.7192187E+0	 3.6187103E+2	
 9.3424280E+6	 7.7291406E+0	 3.8678554E+2	
 9.3425080E+6	 7.7390625E+0	 3.6028334E+2	
 9.3425880E+6	 7.7489844E+0	 3.8422081E+2	
 9.3426680E+6	 7.7589062E+0	 3.6431363E+2	
 9.3427480E+6	 7.7688281E+0	 3.6235955E+2	
 9.3428280E+6	 7.7787500E+0	 3.8116756E+2	
 9.3429080E+6	 7.7886719E+0	 3.5393259E+2	
 9.3429880E+6	 7.7985937E+0	 3.7518319E+2	
 9.3430680E+6	 7.8085156E+0	 3.5405472E+2	
 9.3431480E+6	 7.8184375E+0	 3.5710797E+2	
 9.3432280E+6	 7.8283594E+0	 3.6199316E+2	
 9.3433080E+6	 7.8382812E+0	 3.4440646E+2	
 9.3433880E+6	 7.8482031E+0	 3.6113825E+2	
 9.3434680E+6	 7.8581250E+0	 3.4440646E+2	
 9.3435480E+6	 7.8680469E+0	 3.5845140E+2	
 9.3436280E+6	 7.8779687E+0	 3.5918418E+2	
 9.3437080E+6	 7.8878906E+0	 3.4208599E+2	
 9.3437880E+6	 7.8978125E+0	 3.6663410E+2	
 9.3438680E+6	 7.9077344E+0	 3.4855887E+2	
 9.3439480E+6	 7.9176562E+0	 3.6126038E+2	
 9.3440280E+6	 7.9275781E+0	 3.6809966E+2	
 9.3441080E+6	 7.9375000E+0	 3.4990230E+2	
 9.3441880E+6	 7.9474219E+0	 3.5637519E+2	
 9.3442680E+6	 7.9573437E+0	 3.5661945E+2	
 9.3443480E+6	 7.9672656E+0	 3.6700049E+2	
 9.3444280E+6	 7.9771875E+0	 3.7848070E+2	
 9.3445080E+6	 7.9871094E+0	 3.5991696E+2	
 9.3445880E+6	 7.9970312E+0	 3.8226673E+2	
 9.3446680E+6	 8.0069531E+0	 3.5857353E+2	
 9.3447480E+6	 8.0168750E+0	 3.7640449E+2	
 9.3448280E+6	 8.0267969E+0	 3.7591597E+2	
 9.3449080E+6	 8.0367188E+0	 3.6455789E+2	
 9.3449880E+6	 8.0466406E+0	 3.8617489E+2	
 9.3450680E+6	 8.0565625E+0	 3.8434294E+2	
 9.3451520E+6	 8.0664844E+0	 3.8678554E+2	
 9.3452320E+6	 8.0764062E+0	 3.5967270E+2	
 9.3453120E+6	 8.0863281E+0	 3.7957987E+2	
 9.3453920E+6	 8.0962500E+0	 3.5600880E+2	
 9.3454720E+6	 8.1061719E+0	 3.7664875E+2	
 9.3455520E+6	 8.1160937E+0	 3.5820714E+2	
 9.3456320E+6	 8.1260156E+0	 3.6724475E+2	
 9.3457120E+6	 8.1359375E+0	 3.6113825E+2	
 9.3457920E+6	 8.1458594E+0	 3.4611627E+2	
 9.3458720E+6	 8.1557813E+0	 3.6724475E+2	
 9.3459520E+6	 8.1657031E+0	 3.4477285E+2	
 9.3460320E+6	 8.1756250E+0	 3.6284807E+2	
 9.3461120E+6	 8.1855469E+0	 3.6993161E+2	
 9.3461920E+6	 8.1954687E+0	 3.4562775E+2	
 9.3462720E+6	 8.2053906E+0	 3.5747436E+2	
 9.3463520E+6	 8.2153125E+0	 3.5222277E+2	
 9.3464320E+6	 8.2252344E+0	 3.6700049E+2	
 9.3465120E+6	 8.2351562E+0	 3.7359551E+2	
 9.3465920E+6	 8.2450781E+0	 3.6248168E+2	
 9.3466720E+6	 8.2550000E+0	 3.8153395E+2	
 9.3467520E+6	 8.2649219E+0	 3.5942844E+2	
 9.3468320E+6	 8.2748437E+0	 3.8165608E+2	
 9.3469120E+6	 8.2847656E+0	 3.7225208E+2	
 9.3469920E+6	 8.2946875E+0	 3.6443576E+2	
 9.3470720E+6	 8.3046094E+0	 3.8275525E+2	
 9.3471520E+6	 8.3145312E+0	 3.7884709E+2	
 9.3472380E+6	 8.3244531E+0	 3.7823644E+2	
 9.3473180E+6	 8.3343750E+0	 3.5319981E+2	
 9.3473980E+6	 8.3442969E+0	 3.5625306E+2	
 9.3474780E+6	 8.3542187E+0	 3.7371764E+2	
 9.3475580E+6	 8.3641406E+0	 3.5649732E+2	
 9.3476380E+6	 8.3740625E+0	 3.6736688E+2	
 9.3477180E+6	 8.3839844E+0	 3.4868100E+2	
 9.3477980E+6	 8.3939062E+0	 3.7017587E+2	
 9.3478780E+6	 8.4038281E+0	 3.4562775E+2	
 9.3479580E+6	 8.4137500E+0	 3.5893992E+2	
 9.3480380E+6	 8.4236719E+0	 3.5674158E+2	
 9.3481180E+6	 8.4335937E+0	 3.4599414E+2	
 9.3481980E+6	 8.4435156E+0	 3.7335125E+2	
 9.3482780E+6	 8.4534375E+0	 3.7347338E+2	
 9.3483620E+6	 8.4633594E+0	 3.7506106E+2	
 9.3484420E+6	 8.4732812E+0	 3.6382511E+2	
 9.3485220E+6	 8.4832031E+0	 3.7848070E+2	
 9.3486020E+6	 8.4931250E+0	 3.6040547E+2	
 9.3486820E+6	 8.5030469E+0	 3.8812897E+2	
 9.3487620E+6	 8.5129687E+0	 3.7554958E+2	
 9.3488420E+6	 8.5228906E+0	 3.8080117E+2	
 9.3489220E+6	 8.5328125E+0	 3.8580850E+2	
 9.3490020E+6	 8.5427344E+0	 3.6455789E+2	
 9.3490820E+6	 8.5526563E+0	 3.9130434E+2	
 9.3491620E+6	 8.5625781E+0	 3.6638984E+2	
 9.3492420E+6	 8.5725000E+0	 3.6333659E+2	
 9.3493220E+6	 8.5824219E+0	 3.7493894E+2	
 9.3494020E+6	 8.5923437E+0	 3.5747436E+2	
 9.3494820E+6	 8.6022656E+0	 3.8116756E+2	
 9.3495620E+6	 8.6121875E+0	 3.5991696E+2	
 9.3496450E+6	 8.6221094E+0	 3.7591597E+2	
 9.3497250E+6	 8.6320313E+0	 3.6260381E+2	
 9.3498050E+6	 8.6419531E+0	 3.6248168E+2	
 9.3498850E+6	 8.6518750E+0	 3.4477285E+2	
 9.3499650E+6	 8.6617969E+0	 3.6761114E+2	
 9.3500450E+6	 8.6717188E+0	 3.4233025E+2	
 9.3501250E+6	 8.6816406E+0	 3.5087934E+2	
 9.3502050E+6	 8.6915625E+0	 3.6797753E+2	
 9.3502850E+6	 8.7014844E+0	 3.4416220E+2	
 9.3503650E+6	 8.7114062E+0	 3.7225208E+2	
 9.3504450E+6	 8.7213281E+0	 3.5063508E+2	
 9.3505250E+6	 8.7312500E+0	 3.7176356E+2	
 9.3506080E+6	 8.7411719E+0	 3.5368833E+2	
 9.3506880E+6	 8.7510937E+0	 3.6761114E+2	
 9.3507680E+6	 8.7610156E+0	 3.6919883E+2	
 9.3508480E+6	 8.7709375E+0	 3.8495359E+2	
 9.3509280E+6	 8.7808594E+0	 3.6773327E+2	
 9.3510080E+6	 8.7907812E+0	 3.8397655E+2	
 9.3510880E+6	 8.8007031E+0	 3.6248168E+2	
 9.3511680E+6	 8.8106250E+0	 3.7298486E+2	
 9.3512480E+6	 8.8205469E+0	 3.7616023E+2	
 9.3513280E+6	 8.8304687E+0	 3.5649732E+2	
 9.3514080E+6	 8.8403906E+0	 3.7848070E+2	
 9.3514880E+6	 8.8503125E+0	 3.5771862E+2	
 9.3515680E+6	 8.8602344E+0	 3.6419150E+2	
 9.3516480E+6	 8.8701562E+0	 3.6980948E+2	
 9.3517280E+6	 8.8800781E+0	 3.4843674E+2	
 9.3518080E+6	 8.8900000E+0	 3.7042013E+2	
 9.3518880E+6	 8.8999219E+0	 3.5222277E+2	
 9.3519680E+6	 8.9098437E+0	 3.6626771E+2	
 9.3520500E+6	 8.9197656E+0	 3.4953591E+2	
 9.3521300E+6	 8.9296875E+0	 3.5100147E+2	
 9.3522100E+6	 8.9396094E+0	 3.6248168E+2	
 9.3522900E+6	 8.9495312E+0	 3.6675623E+2	
 9.3523700E+6	 8.9594531E+0	 3.4807035E+2	
 9.3524500E+6	 8.9693750E+0	 3.7628236E+2	
 9.3525300E+6	 8.9792969E+0	 3.5820714E+2	
 9.3526100E+6	 8.9892187E+0	 3.5576454E+2	
 9.3526900E+6	 8.9991406E+0	 3.7371764E+2	
 9.3527700E+6	 9.0090625E+0	 3.6993161E+2	
 9.3528500E+6	 9.0189844E+0	 3.8226673E+2	
 9.3529300E+6	 9.0289063E+0	 3.6602345E+2	
 9.3530100E+6	 9.0388281E+0	 3.6980948E+2	
 9.3530900E+6	 9.0487500E+0	 3.7371764E+2	
 9.3531700E+6	 9.0586719E+0	 3.6370298E+2	
 9.3532500E+6	 9.0685937E+0	 3.8739619E+2	
 9.3533300E+6	 9.0785156E+0	 3.6541280E+2	
 9.3534100E+6	 9.0884375E+0	 3.7725940E+2	
 9.3534900E+6	 9.0983594E+0	 3.7701514E+2	
 9.3535700E+6	 9.1082812E+0	 3.5869566E+2	
 9.3536500E+6	 9.1182031E+0	 3.6773327E+2	
 9.3537300E+6	 9.1281250E+0	 3.8202247E+2	
 9.3538110E+6	 9.1380469E+0	 3.6064973E+2	
 9.3538910E+6	 9.1479688E+0	 3.7774792E+2	
 9.3539710E+6	 9.1578906E+0	 3.5295555E+2	
 9.3540510E+6	 9.1678125E+0	 3.7689301E+2	
 9.3541310E+6	 9.1777344E+0	 3.5466537E+2	
 9.3542140E+6	 9.1876562E+0	 3.6858818E+2	
 9.3542940E+6	 9.1975781E+0	 3.6052760E+2	
 9.3543740E+6	 9.2075000E+0	 3.6492428E+2	
 9.3544760E+6	 9.2174219E+0	 3.5258916E+2	
