Programme...:	MICH
Date........:	   202020-02-
Heure.......:	     5 11:09:
Colonnes....:	            3
Lignes......:	          805
D�calage....:	           17
Commentaires:	
P.abs.i.(mp):	 1.6084900E+5	P.cal.i.(�m):	 9.9218750E-3	V_min___(mV):	 1.4264778E+6	
P.abs.f.(mp):	 1.6165300E+5	P.cal.f.(�m):	 7.9871094E+0	V_max___(mV):	 8.3292621E+5	
Nbre_de_pts_:	 8.0500000E+2	D�lai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+0	
Source......:	lumi�re blanche	
Filtre......:	g	
D�tecteur...:	g	
�ch._du_pico:	q
Temps___(ms):	Pos.cal.(�m):	Tension_(mV):	
 9.2180760E+6	 6.2805469E+0	 1.1431363E+3	
 9.2181560E+6	 6.2904687E+0	 1.1406937E+3	
 9.2182360E+6	 6.3003906E+0	 1.1382511E+3	
 9.2183160E+6	 6.3103125E+0	 1.1406937E+3	
 9.2183960E+6	 6.3202344E+0	 1.1406937E+3	
 9.2184760E+6	 6.3301562E+0	 1.1406937E+3	
 9.2185560E+6	 6.3400781E+0	 1.1431363E+3	
 9.2186360E+6	 6.3500000E+0	 1.1406937E+3	
 9.2187160E+6	 6.3599219E+0	 1.1406937E+3	
 9.2187960E+6	 6.3698437E+0	 1.1431363E+3	
 9.2188760E+6	 6.3797656E+0	 1.1431363E+3	
 9.2189560E+6	 6.3896875E+0	 1.1406937E+3	
 9.2190360E+6	 6.3996094E+0	 1.1406937E+3	
 9.2191160E+6	 6.4095312E+0	 1.1406937E+3	
 9.2191960E+6	 6.4194531E+0	 1.1406937E+3	
 9.2192760E+6	 6.4293750E+0	 1.1406937E+3	
 9.2193560E+6	 6.4392969E+0	 1.1406937E+3	
 9.2194360E+6	 6.4492187E+0	 1.1382511E+3	
 9.2195160E+6	 6.4591406E+0	 1.1382511E+3	
 9.2195960E+6	 6.4690625E+0	 1.1406937E+3	
 9.2196760E+6	 6.4789844E+0	 1.1406937E+3	
 9.2197560E+6	 6.4889062E+0	 1.1382511E+3	
 9.2198360E+6	 6.4988281E+0	 1.1358085E+3	
 9.2199160E+6	 6.5087500E+0	 1.1406937E+3	
 9.2199960E+6	 6.5186719E+0	 1.1382511E+3	
 9.2200760E+6	 6.5285938E+0	 1.1382511E+3	
 9.2201560E+6	 6.5385156E+0	 1.1382511E+3	
 9.2202360E+6	 6.5484375E+0	 1.1382511E+3	
 9.2203160E+6	 6.5583594E+0	 1.1382511E+3	
 9.2203960E+6	 6.5682813E+0	 1.1382511E+3	
 9.2204760E+6	 6.5782031E+0	 1.1382511E+3	
 9.2205560E+6	 6.5881250E+0	 1.1358085E+3	
 9.2206360E+6	 6.5980469E+0	 1.1358085E+3	
 9.2207160E+6	 6.6079687E+0	 1.1358085E+3	
 9.2207960E+6	 6.6178906E+0	 1.1382511E+3	
 9.2208760E+6	 6.6278125E+0	 1.1382511E+3	
 9.2209560E+6	 6.6377344E+0	 1.1358085E+3	
 9.2210360E+6	 6.6476562E+0	 1.1358085E+3	
 9.2211160E+6	 6.6575781E+0	 1.1382511E+3	
 9.2211960E+6	 6.6675000E+0	 1.1382511E+3	
 9.2212760E+6	 6.6774219E+0	 1.1406937E+3	
 9.2213560E+6	 6.6873437E+0	 1.1382511E+3	
 9.2214360E+6	 6.6972656E+0	 1.1382511E+3	
 9.2215160E+6	 6.7071875E+0	 1.1382511E+3	
 9.2215960E+6	 6.7171094E+0	 1.1406937E+3	
 9.2216760E+6	 6.7270313E+0	 1.1382511E+3	
 9.2217560E+6	 6.7369531E+0	 1.1406937E+3	
 9.2218360E+6	 6.7468750E+0	 1.1382511E+3	
 9.2219160E+6	 6.7567969E+0	 1.1382511E+3	
 9.2219960E+6	 6.7667187E+0	 1.1406937E+3	
 9.2220760E+6	 6.7766406E+0	 1.1406937E+3	
 9.2221560E+6	 6.7865625E+0	 1.1406937E+3	
 9.2222360E+6	 6.7964844E+0	 1.1382511E+3	
 9.2223160E+6	 6.8064062E+0	 1.1406937E+3	
 9.2223960E+6	 6.8163281E+0	 1.1406937E+3	
 9.2224760E+6	 6.8262500E+0	 1.1406937E+3	
 9.2225560E+6	 6.8361719E+0	 1.1406937E+3	
 9.2226360E+6	 6.8460937E+0	 1.1382511E+3	
 9.2227160E+6	 6.8560156E+0	 1.1406937E+3	
 9.2227960E+6	 6.8659375E+0	 1.1406937E+3	
 9.2228760E+6	 6.8758594E+0	 1.1431363E+3	
 9.2229560E+6	 6.8857812E+0	 1.1406937E+3	
 9.2230360E+6	 6.8957031E+0	 1.1406937E+3	
 9.2231160E+6	 6.9056250E+0	 1.1382511E+3	
 9.2231960E+6	 6.9155469E+0	 1.1382511E+3	
 9.2232760E+6	 6.9254688E+0	 1.1406937E+3	
 9.2233560E+6	 6.9353906E+0	 1.1382511E+3	
 9.2234360E+6	 6.9453125E+0	 1.1382511E+3	
 9.2235160E+6	 6.9552344E+0	 1.1382511E+3	
 9.2235960E+6	 6.9651562E+0	 1.1382511E+3	
 9.2236760E+6	 6.9750781E+0	 1.1406937E+3	
 9.2237560E+6	 6.9850000E+0	 1.1382511E+3	
 9.2238360E+6	 6.9949219E+0	 1.1382511E+3	
 9.2239160E+6	 7.0048437E+0	 1.1358085E+3	
 9.2239960E+6	 7.0147656E+0	 1.1382511E+3	
 9.2240760E+6	 7.0246875E+0	 1.1382511E+3	
 9.2241560E+6	 7.0346094E+0	 1.1382511E+3	
 9.2242360E+6	 7.0445313E+0	 1.1358085E+3	
 9.2243160E+6	 7.0544531E+0	 1.1358085E+3	
 9.2243960E+6	 7.0643750E+0	 1.1382511E+3	
 9.2244760E+6	 7.0742969E+0	 1.1382511E+3	
 9.2245560E+6	 7.0842187E+0	 1.1382511E+3	
 9.2246360E+6	 7.0941406E+0	 1.1382511E+3	
 9.2247160E+6	 7.1040625E+0	 1.1382511E+3	
 9.2247960E+6	 7.1139844E+0	 1.1382511E+3	
 9.2248760E+6	 7.1239063E+0	 1.1382511E+3	
 9.2249560E+6	 7.1338281E+0	 1.1382511E+3	
 9.2250360E+6	 7.1437500E+0	 1.1382511E+3	
 9.2251160E+6	 7.1536719E+0	 1.1382511E+3	
 9.2251960E+6	 7.1635937E+0	 1.1406937E+3	
 9.2252760E+6	 7.1735156E+0	 1.1406937E+3	
 9.2253560E+6	 7.1834375E+0	 1.1406937E+3	
 9.2254360E+6	 7.1933594E+0	 1.1382511E+3	
 9.2255160E+6	 7.2032812E+0	 1.1382511E+3	
 9.2255960E+6	 7.2132031E+0	 1.1406937E+3	
 9.2256760E+6	 7.2231250E+0	 1.1406937E+3	
 9.2257560E+6	 7.2330469E+0	 1.1406937E+3	
 9.2258360E+6	 7.2429688E+0	 1.1406937E+3	
 9.2259160E+6	 7.2528906E+0	 1.1406937E+3	
 9.2259960E+6	 7.2628125E+0	 1.1406937E+3	
 9.2260760E+6	 7.2727344E+0	 1.1406937E+3	
 9.2261560E+6	 7.2826562E+0	 1.1431363E+3	
 9.2262360E+6	 7.2925781E+0	 1.1406937E+3	
 9.2263160E+6	 7.3025000E+0	 1.1382511E+3	
 9.2263960E+6	 7.3124219E+0	 1.1406937E+3	
 9.2264760E+6	 7.3223437E+0	 1.1431363E+3	
 9.2265560E+6	 7.3322656E+0	 1.1406937E+3	
 9.2266360E+6	 7.3421875E+0	 1.1406937E+3	
 9.2267160E+6	 7.3521094E+0	 1.1382511E+3	
 9.2267960E+6	 7.3620312E+0	 1.1406937E+3	
 9.2268760E+6	 7.3719531E+0	 1.1406937E+3	
 9.2269560E+6	 7.3818750E+0	 1.1406937E+3	
 9.2270360E+6	 7.3917969E+0	 1.1382511E+3	
 9.2271160E+6	 7.4017187E+0	 1.1382511E+3	
 9.2271960E+6	 7.4116406E+0	 1.1382511E+3	
 9.2272760E+6	 7.4215625E+0	 1.1382511E+3	
 9.2273560E+6	 7.4314844E+0	 1.1382511E+3	
 9.2274360E+6	 7.4414062E+0	 1.1358085E+3	
 9.2275160E+6	 7.4513281E+0	 1.1382511E+3	
 9.2275960E+6	 7.4612500E+0	 1.1382511E+3	
 9.2276760E+6	 7.4711719E+0	 1.1382511E+3	
 9.2277560E+6	 7.4810937E+0	 1.1382511E+3	
 9.2278360E+6	 7.4910156E+0	 1.1358085E+3	
 9.2279160E+6	 7.5009375E+0	 1.1358085E+3	
 9.2279960E+6	 7.5108594E+0	 1.1382511E+3	
 9.2280760E+6	 7.5207813E+0	 1.1382511E+3	
 9.2281560E+6	 7.5307031E+0	 1.1406937E+3	
 9.2282360E+6	 7.5406250E+0	 1.1358085E+3	
 9.2283160E+6	 7.5505469E+0	 1.1358085E+3	
 9.2283960E+6	 7.5604688E+0	 1.1382511E+3	
 9.2284760E+6	 7.5703906E+0	 1.1382511E+3	
 9.2285560E+6	 7.5803125E+0	 1.1382511E+3	
 9.2286360E+6	 7.5902344E+0	 1.1358085E+3	
 9.2287160E+6	 7.6001562E+0	 1.1382511E+3	
 9.2287960E+6	 7.6100781E+0	 1.1382511E+3	
 9.2288760E+6	 7.6200000E+0	 1.1406937E+3	
 9.2289560E+6	 7.6299219E+0	 1.1382511E+3	
 9.2290360E+6	 7.6398437E+0	 1.1382511E+3	
 9.2291160E+6	 7.6497656E+0	 1.1382511E+3	
 9.2291960E+6	 7.6596875E+0	 1.1406937E+3	
 9.2292760E+6	 7.6696094E+0	 1.1406937E+3	
 9.2293560E+6	 7.6795312E+0	 1.1406937E+3	
 9.2294360E+6	 7.6894531E+0	 1.1382511E+3	
 9.2295160E+6	 7.6993750E+0	 1.1382511E+3	
 9.2295960E+6	 7.7092969E+0	 1.1431363E+3	
 9.2296760E+6	 7.7192187E+0	 1.1406937E+3	
 9.2297560E+6	 7.7291406E+0	 1.1406937E+3	
 9.2298360E+6	 7.7390625E+0	 1.1406937E+3	
 9.2299160E+6	 7.7489844E+0	 1.1382511E+3	
 9.2299960E+6	 7.7589062E+0	 1.1406937E+3	
 9.2300760E+6	 7.7688281E+0	 1.1406937E+3	
 9.2301560E+6	 7.7787500E+0	 1.1406937E+3	
 9.2302360E+6	 7.7886719E+0	 1.1382511E+3	
 9.2303160E+6	 7.7985937E+0	 1.1406937E+3	
 9.2303960E+6	 7.8085156E+0	 1.1406937E+3	
 9.2304760E+6	 7.8184375E+0	 1.1406937E+3	
 9.2305560E+6	 7.8283594E+0	 1.1406937E+3	
 9.2306360E+6	 7.8382812E+0	 1.1382511E+3	
 9.2307160E+6	 7.8482031E+0	 1.1382511E+3	
 9.2307960E+6	 7.8581250E+0	 1.1406937E+3	
 9.2308760E+6	 7.8680469E+0	 1.1406937E+3	
 9.2309560E+6	 7.8779687E+0	 1.1406937E+3	
 9.2310360E+6	 7.8878906E+0	 1.1382511E+3	
 9.2311160E+6	 7.8978125E+0	 1.1406937E+3	
 9.2311960E+6	 7.9077344E+0	 1.1406937E+3	
 9.2312760E+6	 7.9176562E+0	 1.1406937E+3	
 9.2313560E+6	 7.9275781E+0	 1.1382511E+3	
 9.2314360E+6	 7.9375000E+0	 1.1382511E+3	
 9.2315160E+6	 7.9474219E+0	 1.1382511E+3	
 9.2315960E+6	 7.9573437E+0	 1.1382511E+3	
 9.2316760E+6	 7.9672656E+0	 1.1406937E+3	
 9.2317560E+6	 7.9771875E+0	 1.1406937E+3	
 9.2318360E+6	 7.9871094E+0	 1.1382511E+3	
