Programme...:	MICH
Date........:	   202020-02-
Heure.......:	     2 11:41:
Colonnes....:	            3
Lignes......:	         3047
D�calage....:	           17
Commentaires:	
P.abs.i.(mp):	 1.5539400E+5	P.cal.i.(�m):	-5.1395313E+1	V_min___(mV):	 3.3988765E+5	
P.abs.f.(mp):	 2.1631400E+5	P.cal.f.(�m):	 5.5304531E+2	V_max___(mV):	 6.9614068E+4	
Nbre_de_pts_:	 3.0470000E+3	D�lai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	na	
Filtre......:	g	
D�tecteur...:	fg
�ch._du_pico:	f	
Temps___(ms):	Pos.cal.(�m):	Tension_(mV):	
 1.1058974E+7	 4.8339375E+2	 1.7574500E+2	
 1.1059054E+7	 4.8359219E+2	 2.4267220E+2	
 1.1059134E+7	 4.8379062E+2	 1.9369809E+2	
 1.1059214E+7	 4.8398906E+2	 1.8380557E+2	
 1.1059294E+7	 4.8418750E+2	 2.3412311E+2	
 1.1059374E+7	 4.8438594E+2	 1.6829507E+2	
 1.1059454E+7	 4.8458438E+2	 2.0163654E+2	
 1.1059534E+7	 4.8478281E+2	 2.4389350E+2	
 1.1059614E+7	 4.8498125E+2	 1.9272105E+2	
 1.1059694E+7	 4.8517969E+2	 1.9369809E+2	
 1.1059774E+7	 4.8537813E+2	 2.2948217E+2	
 1.1059854E+7	 4.8557656E+2	 1.8258427E+2	
 1.1059934E+7	 4.8577500E+2	 2.2105521E+2	
 1.1060014E+7	 4.8597344E+2	 2.3851979E+2	
 1.1060094E+7	 4.8617188E+2	 1.8172936E+2	
 1.1060174E+7	 4.8637031E+2	 1.8710308E+2	
 1.1060254E+7	 4.8656875E+2	 2.5036639E+2	
 1.1060334E+7	 4.8676719E+2	 1.6963850E+2	
 1.1060414E+7	 4.8696562E+2	 2.2826087E+2	
 1.1060494E+7	 4.8716406E+2	 2.4328285E+2	
 1.1060574E+7	 4.8736250E+2	 1.7501222E+2	
 1.1060654E+7	 4.8756094E+2	 1.7806546E+2	
 1.1060734E+7	 4.8775937E+2	 2.3277968E+2	
 1.1060814E+7	 4.8795781E+2	 1.8917929E+2	
 1.1060894E+7	 4.8815625E+2	 2.0127015E+2	
 1.1060974E+7	 4.8835469E+2	 2.3729849E+2	
 1.1061054E+7	 4.8855313E+2	 2.1763556E+2	
 1.1061134E+7	 4.8875156E+2	 1.6829507E+2	
 1.1061214E+7	 4.8895000E+2	 2.4218369E+2	
 1.1061294E+7	 4.8914844E+2	 2.2264290E+2	
 1.1061374E+7	 4.8934688E+2	 1.9516365E+2	
 1.1061454E+7	 4.8954531E+2	 2.4902296E+2	
 1.1061534E+7	 4.8974375E+2	 2.1226184E+2	
 1.1061614E+7	 4.8994219E+2	 1.8148510E+2	
 1.1061694E+7	 4.9014063E+2	 2.3192477E+2	
 1.1061774E+7	 4.9033906E+2	 2.2471911E+2	
 1.1061854E+7	 4.9053750E+2	 1.9418661E+2	
 1.1061934E+7	 4.9073594E+2	 2.3766488E+2	
 1.1062014E+7	 4.9093437E+2	 1.9015633E+2	
 1.1062094E+7	 4.9113281E+2	 2.0542257E+2	
 1.1062174E+7	 4.9133125E+2	 2.4316072E+2	
 1.1062254E+7	 4.9152969E+2	 1.6829507E+2	
 1.1062334E+7	 4.9172812E+2	 2.2594041E+2	
 1.1062414E+7	 4.9192656E+2	 2.1323888E+2	
 1.1062494E+7	 4.9212500E+2	 2.0713238E+2	
 1.1062574E+7	 4.9232344E+2	 2.2545189E+2	
 1.1062654E+7	 4.9252188E+2	 1.8771373E+2	
 1.1062734E+7	 4.9272031E+2	 1.6792868E+2	
 1.1062814E+7	 4.9291875E+2	 2.4633610E+2	
 1.1062894E+7	 4.9311719E+2	 1.7330240E+2	
 1.1062974E+7	 4.9331563E+2	 1.8991207E+2	
 1.1063054E+7	 4.9351406E+2	 2.5146556E+2	
 1.1063134E+7	 4.9371250E+2	 1.6340987E+2	
 1.1063214E+7	 4.9391094E+2	 1.6450904E+2	
 1.1063294E+7	 4.9410938E+2	 2.4316072E+2	
 1.1063374E+7	 4.9430781E+2	 1.8148510E+2	
 1.1063454E+7	 4.9450625E+2	 1.7208110E+2	
 1.1063534E+7	 4.9470469E+2	 2.4425989E+2	
 1.1063614E+7	 4.9490312E+2	 2.3998535E+2	
 1.1063694E+7	 4.9510156E+2	 1.8893503E+2	
 1.1063774E+7	 4.9530000E+2	 2.1165119E+2	
 1.1063854E+7	 4.9549844E+2	 2.3473376E+2	
 1.1063934E+7	 4.9569687E+2	 1.6133367E+2	
 1.1064014E+7	 4.9589531E+2	 1.9907181E+2	
 1.1064094E+7	 4.9609375E+2	 2.4193943E+2	
 1.1064174E+7	 4.9629219E+2	 1.7879824E+2	
 1.1064254E+7	 4.9649063E+2	 1.7330240E+2	
 1.1064334E+7	 4.9668906E+2	 2.0004885E+2	
 1.1064414E+7	 4.9688750E+2	 2.0957498E+2	
 1.1064494E+7	 4.9708594E+2	 1.8185149E+2	
 1.1064574E+7	 4.9728438E+2	 1.9467513E+2	
 1.1064654E+7	 4.9748281E+2	 2.5744992E+2	
 1.1064734E+7	 4.9768125E+2	 2.4511480E+2	
 1.1064814E+7	 4.9787969E+2	 1.6988276E+2	
 1.1064894E+7	 4.9807813E+2	 2.1030776E+2	
 1.1064974E+7	 4.9827656E+2	 2.2618467E+2	
 1.1065054E+7	 4.9847500E+2	 1.9577430E+2	
 1.1065134E+7	 4.9867344E+2	 1.9369809E+2	
 1.1065214E+7	 4.9887187E+2	 2.1910113E+2	
 1.1065294E+7	 4.9907031E+2	 1.6182218E+2	
 1.1065374E+7	 4.9926875E+2	 1.8429409E+2	
 1.1065454E+7	 4.9946719E+2	 2.2068882E+2	
 1.1065534E+7	 4.9966562E+2	 1.7928676E+2	
 1.1065614E+7	 4.9986406E+2	 1.8136297E+2	
 1.1065694E+7	 5.0006250E+2	 2.5415242E+2	
 1.1065774E+7	 5.0026094E+2	 2.3339033E+2	
 1.1065854E+7	 5.0045938E+2	 1.7440157E+2	
 1.1065934E+7	 5.0065781E+2	 2.3363459E+2	
 1.1066014E+7	 5.0085625E+2	 2.5512946E+2	
 1.1066094E+7	 5.0105469E+2	 1.6670738E+2	
 1.1066174E+7	 5.0125313E+2	 1.6267709E+2	
 1.1066254E+7	 5.0145156E+2	 2.5915974E+2	
 1.1066334E+7	 5.0165000E+2	 1.6853933E+2	
 1.1066414E+7	 5.0184844E+2	 1.6182218E+2	
 1.1066494E+7	 5.0204688E+2	 2.4609184E+2	
 1.1066574E+7	 5.0224531E+2	 1.7659990E+2	
 1.1066654E+7	 5.0244375E+2	 1.6951637E+2	
 1.1066734E+7	 5.0264219E+2	 2.4438202E+2	
 1.1066814E+7	 5.0284062E+2	 2.5964826E+2	
 1.1066894E+7	 5.0303906E+2	 1.6560821E+2	
 1.1066974E+7	 5.0323750E+2	 2.3949683E+2	
 1.1067054E+7	 5.0343594E+2	 2.5012213E+2	
 1.1067134E+7	 5.0363437E+2	 1.6316561E+2	
 1.1067214E+7	 5.0383281E+2	 2.0603321E+2	
 1.1067294E+7	 5.0403125E+2	 2.6148021E+2	
 1.1067374E+7	 5.0422969E+2	 1.6487543E+2	
 1.1067454E+7	 5.0442813E+2	 1.8111871E+2	
 1.1067534E+7	 5.0462656E+2	 2.3448950E+2	
 1.1067614E+7	 5.0482500E+2	 1.6499756E+2	
 1.1067694E+7	 5.0502344E+2	 1.4631167E+2	
 1.1067774E+7	 5.0522188E+2	 2.4169517E+2	
 1.1067854E+7	 5.0542031E+2	 2.4780166E+2	
 1.1067934E+7	 5.0561875E+2	 1.9235466E+2	
 1.1068014E+7	 5.0581719E+2	 2.2288716E+2	
 1.1068094E+7	 5.0601563E+2	 2.4255008E+2	
 1.1068174E+7	 5.0621406E+2	 1.7012702E+2	
 1.1068254E+7	 5.0641250E+2	 1.8820225E+2	
 1.1068334E+7	 5.0661094E+2	 2.0957498E+2	
 1.1068414E+7	 5.0680937E+2	 2.5781631E+2	
 1.1068494E+7	 5.0700781E+2	 1.5180752E+2	
 1.1068574E+7	 5.0720625E+2	 2.2081095E+2	
 1.1068654E+7	 5.0740469E+2	 2.4804592E+2	
 1.1068734E+7	 5.0760312E+2	 2.1006350E+2	
 1.1068814E+7	 5.0780156E+2	 1.5229604E+2	
 1.1068894E+7	 5.0800000E+2	 2.4926722E+2	
 1.1068974E+7	 5.0819844E+2	 2.3045921E+2	
 1.1069054E+7	 5.0839688E+2	 1.9198827E+2	
 1.1069134E+7	 5.0859531E+2	 2.4621397E+2	
 1.1069214E+7	 5.0879375E+2	 2.3510015E+2	
 1.1069294E+7	 5.0899219E+2	 1.6621886E+2	
 1.1069374E+7	 5.0919063E+2	 2.3436737E+2	
 1.1069454E+7	 5.0938906E+2	 2.3619932E+2	
 1.1069534E+7	 5.0958750E+2	 1.7611139E+2	
 1.1069614E+7	 5.0978594E+2	 2.5390816E+2	
 1.1069694E+7	 5.0998438E+2	 2.1458231E+2	
 1.1069774E+7	 5.1018281E+2	 1.5425012E+2	
 1.1069854E+7	 5.1038125E+2	 2.5232047E+2	
 1.1069934E+7	 5.1057969E+2	 1.9931607E+2	
 1.1070014E+7	 5.1077812E+2	 1.7513435E+2	
 1.1070094E+7	 5.1097656E+2	 2.5561798E+2	
 1.1070174E+7	 5.1117500E+2	 1.4411333E+2	
 1.1070254E+7	 5.1137344E+2	 2.1030776E+2	
 1.1070334E+7	 5.1157187E+2	 2.1555935E+2	
 1.1070414E+7	 5.1177031E+2	 1.6536395E+2	
 1.1070494E+7	 5.1196875E+2	 2.2239864E+2	
 1.1070574E+7	 5.1216719E+2	 1.6548608E+2	
 1.1070654E+7	 5.1236563E+2	 2.1446018E+2	
 1.1070734E+7	 5.1256406E+2	 2.5622863E+2	
 1.1070814E+7	 5.1276250E+2	 1.6072302E+2	
 1.1070894E+7	 5.1296094E+2	 1.8612604E+2	
 1.1070974E+7	 5.1315937E+2	 2.4670249E+2	
 1.1071054E+7	 5.1335781E+2	 1.6731803E+2	
 1.1071134E+7	 5.1355625E+2	 2.5207621E+2	
 1.1071214E+7	 5.1375469E+2	 1.7574500E+2	
 1.1071294E+7	 5.1395313E+2	 1.6170006E+2	
 1.1071374E+7	 5.1415156E+2	 2.4596971E+2	
 1.1071454E+7	 5.1435000E+2	 1.8160723E+2	
 1.1071534E+7	 5.1454844E+2	 1.5999024E+2	
 1.1071614E+7	 5.1474688E+2	 2.3510015E+2	
 1.1071694E+7	 5.1494531E+2	 1.5510502E+2	
 1.1071774E+7	 5.1514375E+2	 1.9443087E+2	
 1.1071854E+7	 5.1534219E+2	 2.5048852E+2	
 1.1071934E+7	 5.1554062E+2	 1.7550074E+2	
 1.1072014E+7	 5.1573906E+2	 1.7134832E+2	
 1.1072094E+7	 5.1593750E+2	 2.2508550E+2	
 1.1072174E+7	 5.1613594E+2	 1.5742549E+2	
 1.1072254E+7	 5.1633438E+2	 2.0591109E+2	
 1.1072334E+7	 5.1653281E+2	 2.5293112E+2	
 1.1072414E+7	 5.1673125E+2	 1.8148510E+2	
 1.1072494E+7	 5.1692969E+2	 1.9357596E+2	
 1.1072574E+7	 5.1712812E+2	 2.5366390E+2	
 1.1072654E+7	 5.1732656E+2	 1.6560821E+2	
 1.1072734E+7	 5.1752500E+2	 2.2020030E+2	
 1.1072814E+7	 5.1772344E+2	 2.6783097E+2	
 1.1072894E+7	 5.1792188E+2	 1.7000489E+2	
 1.1072974E+7	 5.1812031E+2	 1.6096728E+2	
 1.1073054E+7	 5.1831875E+2	 2.4902296E+2	
 1.1073134E+7	 5.1851719E+2	 1.6402052E+2	
 1.1073214E+7	 5.1871563E+2	 2.0139228E+2	
 1.1073294E+7	 5.1891406E+2	 2.6697606E+2	
 1.1073374E+7	 5.1911250E+2	 1.6890572E+2	
 1.1073454E+7	 5.1931094E+2	 1.6279922E+2	
 1.1073534E+7	 5.1950937E+2	 2.3070347E+2	
 1.1073614E+7	 5.1970781E+2	 2.0371275E+2	
 1.1073694E+7	 5.1990625E+2	 1.8172936E+2	
 1.1073774E+7	 5.2010469E+2	 2.6123595E+2	
 1.1073854E+7	 5.2030313E+2	 2.4035174E+2	
 1.1073934E+7	 5.2050156E+2	 1.5302882E+2	
 1.1074014E+7	 5.2070000E+2	 2.4193943E+2	
 1.1074094E+7	 5.2089844E+2	 2.4560332E+2	
 1.1074174E+7	 5.2109687E+2	 1.8136297E+2	
 1.1074254E+7	 5.2129531E+2	 2.6599902E+2	
 1.1074334E+7	 5.2149375E+2	 1.8563752E+2	
 1.1074414E+7	 5.2169219E+2	 2.2288716E+2	
 1.1074494E+7	 5.2189063E+2	 2.6453346E+2	
 1.1074574E+7	 5.2208906E+2	 1.7403518E+2	
 1.1074654E+7	 5.2228750E+2	 2.7381533E+2	
 1.1074734E+7	 5.2248594E+2	 2.2801661E+2	
 1.1074814E+7	 5.2268438E+2	 1.6744016E+2	
 1.1074894E+7	 5.2288281E+2	 2.5683928E+2	
 1.1074974E+7	 5.2308125E+2	 2.5708354E+2	
 1.1075054E+7	 5.2327969E+2	 1.7354666E+2	
 1.1075134E+7	 5.2347812E+2	 2.5244260E+2	
 1.1075214E+7	 5.2367656E+2	 1.9382022E+2	
 1.1075294E+7	 5.2387500E+2	 2.4255008E+2	
 1.1075374E+7	 5.2407344E+2	 2.5549585E+2	
 1.1075454E+7	 5.2427188E+2	 1.6023450E+2	
 1.1075534E+7	 5.2447031E+2	 1.6414265E+2	
 1.1075614E+7	 5.2466875E+2	 2.6294577E+2	
 1.1075694E+7	 5.2486719E+2	 1.4875427E+2	
 1.1075774E+7	 5.2506562E+2	 1.8637030E+2	
 1.1075854E+7	 5.2526406E+2	 2.6807523E+2	
 1.1075934E+7	 5.2546250E+2	 1.7024915E+2	
 1.1076014E+7	 5.2566094E+2	 1.5889107E+2	
 1.1076094E+7	 5.2585938E+2	 2.0432340E+2	
 1.1076174E+7	 5.2605781E+2	 2.0774303E+2	
 1.1076254E+7	 5.2625625E+2	 1.7598926E+2	
 1.1076334E+7	 5.2645469E+2	 2.4584758E+2	
 1.1076414E+7	 5.2665313E+2	 2.7210552E+2	
 1.1076494E+7	 5.2685156E+2	 2.2447485E+2	
 1.1076574E+7	 5.2705000E+2	 1.7147045E+2	
 1.1076654E+7	 5.2724844E+2	 2.1470444E+2	
 1.1076734E+7	 5.2744687E+2	 1.6768442E+2	
 1.1076814E+7	 5.2764531E+2	 1.6023450E+2	
 1.1076894E+7	 5.2784375E+2	 2.2337568E+2	
 1.1076974E+7	 5.2804219E+2	 2.1067415E+2	
 1.1077054E+7	 5.2824063E+2	 1.8600391E+2	
 1.1077134E+7	 5.2843906E+2	 1.7024915E+2	
 1.1077214E+7	 5.2863750E+2	 2.3363459E+2	
 1.1077294E+7	 5.2883594E+2	 1.7427944E+2	
 1.1077374E+7	 5.2903437E+2	 2.0774303E+2	
 1.1077454E+7	 5.2923281E+2	 2.6697606E+2	
 1.1077534E+7	 5.2943125E+2	 2.1690278E+2	
 1.1077614E+7	 5.2962969E+2	 1.7904250E+2	
 1.1077694E+7	 5.2982813E+2	 2.2093308E+2	
 1.1077774E+7	 5.3002656E+2	 2.2581828E+2	
 1.1077854E+7	 5.3022500E+2	 1.9320957E+2	
 1.1077934E+7	 5.3042344E+2	 1.8954568E+2	
 1.1078014E+7	 5.3062188E+2	 2.5219834E+2	
 1.1078094E+7	 5.3082031E+2	 1.7427944E+2	
 1.1078174E+7	 5.3101875E+2	 1.4289203E+2	
 1.1078254E+7	 5.3121719E+2	 2.5500733E+2	
 1.1078334E+7	 5.3141562E+2	 1.8331705E+2	
 1.1078414E+7	 5.3161406E+2	 1.7195897E+2	
 1.1078494E+7	 5.3181250E+2	 2.6160234E+2	
 1.1078574E+7	 5.3201094E+2	 2.6074743E+2	
 1.1078654E+7	 5.3220938E+2	 1.5070835E+2	
 1.1078734E+7	 5.3240781E+2	 2.3045921E+2	
 1.1078814E+7	 5.3260625E+2	 2.6551050E+2	
 1.1078894E+7	 5.3280469E+2	 1.5229604E+2	
 1.1078974E+7	 5.3300312E+2	 1.3898388E+2	
 1.1079054E+7	 5.3320156E+2	 2.6380068E+2	
 1.1079134E+7	 5.3340000E+2	 1.8038593E+2	
 1.1079214E+7	 5.3359844E+2	 1.5889107E+2	
 1.1079294E+7	 5.3379688E+2	 2.6331216E+2	
 1.1079374E+7	 5.3399531E+2	 1.9968246E+2	
 1.1079454E+7	 5.3419375E+2	 1.4728871E+2	
 1.1079534E+7	 5.3439219E+2	 2.6257938E+2	
 1.1079614E+7	 5.3459063E+2	 2.7222764E+2	
 1.1079694E+7	 5.3478906E+2	 1.6866146E+2	
 1.1079774E+7	 5.3498750E+2	 2.4059600E+2	
 1.1079854E+7	 5.3518594E+2	 2.7821201E+2	
 1.1079934E+7	 5.3538437E+2	 1.5864681E+2	
 1.1080014E+7	 5.3558281E+2	 1.8588178E+2	
 1.1080094E+7	 5.3578125E+2	 1.9479726E+2	
 1.1080174E+7	 5.3597969E+2	 2.6465559E+2	
 1.1080254E+7	 5.3617813E+2	 1.5718125E+2	
 1.1080334E+7	 5.3637656E+2	 2.0896433E+2	
 1.1080414E+7	 5.3657500E+2	 2.4767953E+2	
 1.1080494E+7	 5.3677344E+2	 2.1226184E+2	
 1.1080574E+7	 5.3697187E+2	 1.4789936E+2	
 1.1080654E+7	 5.3717031E+2	 2.2813874E+2	
 1.1080734E+7	 5.3736875E+2	 2.6795310E+2	
 1.1080814E+7	 5.3756719E+2	 1.5254030E+2	
 1.1080894E+7	 5.3776563E+2	 2.3375672E+2	
 1.1080974E+7	 5.3796406E+2	 2.6416707E+2	
 1.1081054E+7	 5.3816250E+2	 1.8075232E+2	
 1.1081134E+7	 5.3836094E+2	 1.3312164E+2	
 1.1081214E+7	 5.3855938E+2	 2.3485589E+2	
 1.1081294E+7	 5.3875781E+2	 1.9516365E+2	
 1.1081374E+7	 5.3895625E+2	 1.6243283E+2	
 1.1081454E+7	 5.3915469E+2	 2.6795310E+2	
 1.1081534E+7	 5.3935312E+2	 2.5525159E+2	
 1.1081614E+7	 5.3955156E+2	 1.4338055E+2	
 1.1081694E+7	 5.3975000E+2	 2.4364924E+2	
 1.1081774E+7	 5.3994844E+2	 2.5317538E+2	
 1.1081854E+7	 5.4014688E+2	 1.7342453E+2	
 1.1081934E+7	 5.4034531E+2	 2.7296042E+2	
 1.1082014E+7	 5.4054375E+2	 2.0920859E+2	
 1.1082094E+7	 5.4074219E+2	 1.8197362E+2	
 1.1082174E+7	 5.4094062E+2	 2.4206156E+2	
 1.1082254E+7	 5.4113906E+2	 2.4022961E+2	
 1.1082334E+7	 5.4133750E+2	 2.0200293E+2	
 1.1082414E+7	 5.4153594E+2	 2.5537372E+2	
 1.1082494E+7	 5.4173438E+2	 1.4777723E+2	
 1.1082574E+7	 5.4193281E+2	 2.0737664E+2	
 1.1082654E+7	 5.4213125E+2	 2.6844162E+2	
 1.1082734E+7	 5.4232969E+2	 1.4130434E+2	
 1.1082814E+7	 5.4252813E+2	 2.4291646E+2	
 1.1082894E+7	 5.4272656E+2	 1.6927211E+2	
 1.1082974E+7	 5.4292500E+2	 2.1494870E+2	
 1.1083054E+7	 5.4312344E+2	 2.7100635E+2	
 1.1083134E+7	 5.4332187E+2	 1.5522715E+2	
 1.1083214E+7	 5.4352031E+2	 1.9638495E+2	
 1.1083294E+7	 5.4371875E+2	 2.7589154E+2	
 1.1083374E+7	 5.4391719E+2	 1.8441622E+2	
 1.1083454E+7	 5.4411563E+2	 2.6770884E+2	
 1.1083534E+7	 5.4431406E+2	 1.8612604E+2	
 1.1083614E+7	 5.4451250E+2	 1.9907181E+2	
 1.1083694E+7	 5.4471094E+2	 2.8273082E+2	
 1.1083774E+7	 5.4490937E+2	 1.5937959E+2	
 1.1083854E+7	 5.4510781E+2	 2.3717636E+2	
 1.1083934E+7	 5.4530625E+2	 2.2264290E+2	
 1.1084014E+7	 5.4550469E+2	 1.4936492E+2	
 1.1084094E+7	 5.4570313E+2	 1.9870542E+2	
 1.1084174E+7	 5.4590156E+2	 2.7381533E+2	
 1.1084254E+7	 5.4610000E+2	 1.4191499E+2	
 1.1084334E+7	 5.4629844E+2	 1.8942355E+2	
 1.1084414E+7	 5.4649688E+2	 2.0224719E+2	
 1.1084494E+7	 5.4669531E+2	 1.5131900E+2	
 1.1084574E+7	 5.4689375E+2	 2.1104054E+2	
 1.1084654E+7	 5.4709219E+2	 2.2997069E+2	
 1.1084734E+7	 5.4729062E+2	 1.4069369E+2	
 1.1084814E+7	 5.4748906E+2	 1.9577430E+2	
 1.1084894E+7	 5.4768750E+2	 2.2850513E+2	
 1.1084974E+7	 5.4788594E+2	 1.3287738E+2	
 1.1085054E+7	 5.4808438E+2	 2.2105521E+2	
 1.1085134E+7	 5.4828281E+2	 2.6990718E+2	
 1.1085214E+7	 5.4848125E+2	 1.9626282E+2	
 1.1085294E+7	 5.4867969E+2	 1.6414265E+2	
 1.1085374E+7	 5.4887812E+2	 2.5964826E+2	
 1.1085454E+7	 5.4907656E+2	 1.5852468E+2	
 1.1085534E+7	 5.4927500E+2	 2.1213971E+2	
 1.1085614E+7	 5.4947344E+2	 2.6551050E+2	
 1.1085694E+7	 5.4967188E+2	 1.8356131E+2	
 1.1085774E+7	 5.4987031E+2	 1.4130434E+2	
 1.1085854E+7	 5.5006875E+2	 2.5219834E+2	
 1.1085934E+7	 5.5026719E+2	 1.4386907E+2	
 1.1086014E+7	 5.5046563E+2	 2.1446018E+2	
 1.1086094E+7	 5.5066406E+2	 2.6722032E+2	
 1.1086174E+7	 5.5086250E+2	 1.9809477E+2	
 1.1086254E+7	 5.5106094E+2	 1.4167073E+2	
 1.1086334E+7	 5.5125937E+2	 2.3790914E+2	
 1.1086414E+7	 5.5145781E+2	 1.6731803E+2	
 1.1086494E+7	 5.5165625E+2	 2.0078163E+2	
 1.1086574E+7	 5.5185469E+2	 2.5451881E+2	
 1.1086654E+7	 5.5205313E+2	 2.0762090E+2	
 1.1086734E+7	 5.5225156E+2	 1.6414265E+2	
 1.1086814E+7	 5.5245000E+2	 2.6673180E+2	
 1.1086894E+7	 5.5264844E+2	 1.6182218E+2	
 1.1086974E+7	 5.5284687E+2	 2.5781631E+2	
 1.1087054E+7	 5.5304531E+2	 2.0432340E+2	
