Programme...:	MICH
Date........:	   202020-02-
Heure.......:	     2 11:02:
Colonnes....:	            3
Lignes......:	         7524
D�calage....:	           17
Commentaires:	
P.abs.i.(mp):	 1.6097800E+5	P.cal.i.(�m):	 4.0084375E+0	V_min___(mV):	 3.9924279E+5	
P.abs.f.(mp):	 1.6850100E+5	P.cal.f.(�m):	 7.8650703E+1	V_max___(mV):	 5.9355155E+4	
Nbre_de_pts_:	 7.5240000E+3	D�lai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	na	
Filtre......:	as
D�tecteur...:	a	
�ch._du_pico:	a	
Temps___(ms):	Pos.cal.(�m):	Tension_(mV):	
 8.1248850E+6	 4.0084375E+0	 1.2933561E+2	
 8.1249650E+6	 4.0183594E+0	 1.2078652E+2	
 8.1250450E+6	 4.0282813E+0	 1.2066439E+2	
 8.1251250E+6	 4.0382031E+0	 1.0588666E+2	
 8.1252060E+6	 4.0481250E+0	 9.9291645E+1	
 8.1252860E+6	 4.0580469E+0	 9.6116267E+1	
 8.1253660E+6	 4.0679688E+0	 8.8788472E+1	
 8.1254460E+6	 4.0778906E+0	 8.9154862E+1	
 8.1255260E+6	 4.0878125E+0	 8.7567173E+1	
 8.1256060E+6	 4.0977344E+0	 8.9643382E+1	
 8.1256860E+6	 4.1076562E+0	 1.0271128E+2	
 8.1257660E+6	 4.1175781E+0	 1.0661944E+2	
 8.1258460E+6	 4.1275000E+0	 1.1614558E+2	
 8.1259260E+6	 4.1374219E+0	 1.2396190E+2	
 8.1260060E+6	 4.1473437E+0	 1.3812897E+2	
 8.1260860E+6	 4.1572656E+0	 1.5400586E+2	
 8.1261680E+6	 4.1671875E+0	 1.6890572E+2	
 8.1262510E+6	 4.1771094E+0	 1.8380557E+2	
 8.1263310E+6	 4.1870312E+0	 1.9748412E+2	
 8.1264110E+6	 4.1969531E+0	 2.1653639E+2	
 8.1264930E+6	 4.2068750E+0	 2.4572545E+2	
 8.1265730E+6	 4.2167969E+0	 2.6111382E+2	
 8.1266560E+6	 4.2267187E+0	 2.8236443E+2	
 8.1267360E+6	 4.2366406E+0	 3.1326333E+2	
 8.1268200E+6	 4.2465625E+0	 3.3243772E+2	
 8.1269020E+6	 4.2564844E+0	 3.4636053E+2	
 8.1269820E+6	 4.2664063E+0	 3.5295555E+2	
 8.1270640E+6	 4.2763281E+0	 3.5698584E+2	
 8.1271450E+6	 4.2862500E+0	 3.6822179E+2	
 8.1272250E+6	 4.2961719E+0	 3.4379581E+2	
 8.1273050E+6	 4.3060937E+0	 3.3023939E+2	
 8.1273850E+6	 4.3160156E+0	 3.0178308E+2	
 8.1274650E+6	 4.3259375E+0	 2.3571080E+2	
 8.1275450E+6	 4.3358594E+0	 2.0810942E+2	
 8.1276250E+6	 4.3457812E+0	 1.7659990E+2	
 8.1277050E+6	 4.3557031E+0	 1.5217391E+2	
 8.1277850E+6	 4.3656250E+0	 1.3812897E+2	
 8.1278650E+6	 4.3755469E+0	 1.1956522E+2	
 8.1279460E+6	 4.3854687E+0	 1.0332193E+2	
 8.1280260E+6	 4.3953906E+0	 9.3917929E+1	
 8.1281060E+6	 4.4053125E+0	 9.4162188E+1	
 8.1281860E+6	 4.4152344E+0	 9.8680995E+1	
 8.1282660E+6	 4.4251562E+0	 1.0490962E+2	
 8.1283460E+6	 4.4350781E+0	 1.2909135E+2	
 8.1284260E+6	 4.4450000E+0	 1.4252564E+2	
 8.1285060E+6	 4.4549219E+0	 1.7415731E+2	
 8.1285860E+6	 4.4648437E+0	 1.8978994E+2	
 8.1286690E+6	 4.4747656E+0	 2.8138739E+2	
 8.1287490E+6	 4.4846875E+0	 2.8297508E+2	
 8.1288290E+6	 4.4946094E+0	 3.0190521E+2	
 8.1289090E+6	 4.5045312E+0	 2.9750854E+2	
 8.1289890E+6	 4.5144531E+0	 3.3036152E+2	
 8.1290690E+6	 4.5243750E+0	 3.4611627E+2	
 8.1291490E+6	 4.5342969E+0	 3.4294090E+2	
 8.1292290E+6	 4.5442187E+0	 3.5637519E+2	
 8.1293090E+6	 4.5541406E+0	 3.3817783E+2	
 8.1293890E+6	 4.5640625E+0	 3.4037617E+2	
 8.1294690E+6	 4.5739844E+0	 3.2413289E+2	
 8.1295490E+6	 4.5839063E+0	 3.0679041E+2	
 8.1296290E+6	 4.5938281E+0	 2.9799706E+2	
 8.1297090E+6	 4.6037500E+0	 2.6587689E+2	
 8.1297890E+6	 4.6136719E+0	 2.5525159E+2	
 8.1298750E+6	 4.6235937E+0	 2.0359062E+2	
 8.1299550E+6	 4.6335156E+0	 1.8185149E+2	
 8.1300350E+6	 4.6434375E+0	 1.4973131E+2	
 8.1301150E+6	 4.6533594E+0	 1.2896922E+2	
 8.1301950E+6	 4.6632812E+0	 1.1871031E+2	
 8.1302750E+6	 4.6732031E+0	 1.0552027E+2	
 8.1303550E+6	 4.6831250E+0	 1.1150464E+2	
 8.1304350E+6	 4.6930469E+0	 1.0942844E+2	
 8.1305170E+6	 4.7029687E+0	 1.2286273E+2	
 8.1305970E+6	 4.7128906E+0	 1.3422081E+2	
 8.1306770E+6	 4.7228125E+0	 1.4154860E+2	
 8.1307570E+6	 4.7327344E+0	 1.6170006E+2	
 8.1308420E+6	 4.7426562E+0	 1.8502687E+2	
 8.1309220E+6	 4.7525781E+0	 2.0578896E+2	
 8.1310020E+6	 4.7625000E+0	 2.1336101E+2	
 8.1310820E+6	 4.7724219E+0	 2.3595506E+2	
 8.1311620E+6	 4.7823437E+0	 2.5622863E+2	
 8.1312420E+6	 4.7922656E+0	 2.5915974E+2	
 8.1313220E+6	 4.8021875E+0	 2.9018074E+2	
 8.1314020E+6	 4.8121094E+0	 2.9360038E+2	
 8.1314820E+6	 4.8220313E+0	 3.1204200E+2	
 8.1315620E+6	 4.8319531E+0	 3.2462141E+2	
 8.1316420E+6	 4.8418750E+0	 3.3292624E+2	
 8.1317220E+6	 4.8517969E+0	 3.5600880E+2	
 8.1318020E+6	 4.8617187E+0	 3.4440646E+2	
 8.1318860E+6	 4.8716406E+0	 3.4574988E+2	
 8.1319660E+6	 4.8815625E+0	 3.2755253E+2	
 8.1320460E+6	 4.8914844E+0	 3.0642402E+2	
 8.1321260E+6	 4.9014062E+0	 2.7027357E+2	
 8.1322060E+6	 4.9113281E+0	 2.5329751E+2	
 8.1322860E+6	 4.9212500E+0	 2.1494870E+2	
 8.1323710E+6	 4.9311719E+0	 1.8258427E+2	
 8.1324510E+6	 4.9410937E+0	 1.5119687E+2	
 8.1325310E+6	 4.9510156E+0	 1.3153395E+2	
 8.1326110E+6	 4.9609375E+0	 1.0136785E+2	
 8.1326910E+6	 4.9708594E+0	 9.3673669E+1	
 8.1327710E+6	 4.9807812E+0	 9.9169515E+1	
 8.1328510E+6	 4.9907031E+0	 1.0026868E+2	
 8.1329310E+6	 5.0006250E+0	 1.0930631E+2	
 8.1330110E+6	 5.0105469E+0	 1.2359551E+2	
 8.1330910E+6	 5.0204688E+0	 1.3629702E+2	
 8.1331710E+6	 5.0303906E+0	 1.5889107E+2	
 8.1332510E+6	 5.0403125E+0	 1.7122619E+2	
 8.1333310E+6	 5.0502344E+0	 2.0627747E+2	
 8.1334110E+6	 5.0601563E+0	 2.2325355E+2	
 8.1334910E+6	 5.0700781E+0	 2.5219834E+2	
 8.1335710E+6	 5.0800000E+0	 2.7625793E+2	
 8.1336510E+6	 5.0899219E+0	 2.8651685E+2	
 8.1337310E+6	 5.0998437E+0	 2.9824132E+2	
 8.1338150E+6	 5.1097656E+0	 3.2388863E+2	
 8.1338950E+6	 5.1196875E+0	 3.4660479E+2	
 8.1339750E+6	 5.1296094E+0	 3.4404007E+2	
 8.1340550E+6	 5.1395312E+0	 3.6455789E+2	
 8.1341350E+6	 5.1494531E+0	 3.6040547E+2	
 8.1342150E+6	 5.1593750E+0	 3.7603810E+2	
 8.1342950E+6	 5.1692969E+0	 3.6443576E+2	
 8.1343750E+6	 5.1792187E+0	 3.6138251E+2	
 8.1344550E+6	 5.1891406E+0	 3.6480215E+2	
 8.1345350E+6	 5.1990625E+0	 3.3988765E+2	
 8.1346150E+6	 5.2089844E+0	 3.3549097E+2	
 8.1346950E+6	 5.2189062E+0	 3.2046899E+2	
 8.1347750E+6	 5.2288281E+0	 3.0178308E+2	
 8.1348550E+6	 5.2387500E+0	 2.9189056E+2	
 8.1349350E+6	 5.2486719E+0	 2.5928187E+2	
 8.1350150E+6	 5.2585938E+0	 2.2386420E+2	
 8.1350950E+6	 5.2685156E+0	 1.8795799E+2	
 8.1351790E+6	 5.2784375E+0	 1.6585247E+2	
 8.1352590E+6	 5.2883594E+0	 1.3666341E+2	
 8.1353390E+6	 5.2982812E+0	 1.2420616E+2	
 8.1354190E+6	 5.3082031E+0	 1.0527601E+2	
 8.1354990E+6	 5.3181250E+0	 9.3185149E+1	
 8.1355790E+6	 5.3280469E+0	 8.3659016E+1	
 8.1356680E+6	 5.3379687E+0	 7.7186123E+1	
 8.1357480E+6	 5.3478906E+0	 8.0117248E+1	
 8.1358280E+6	 5.3578125E+0	 8.1827067E+1	
 8.1359080E+6	 5.3677344E+0	 9.0864681E+1	
 8.1359930E+6	 5.3776562E+0	 1.0710796E+2	
 8.1360730E+6	 5.3875781E+0	 1.2078652E+2	
 8.1361530E+6	 5.3975000E+0	 1.2896922E+2	
 8.1362330E+6	 5.4074219E+0	 1.3715193E+2	
 8.1363130E+6	 5.4173437E+0	 1.5742551E+2	
 8.1363930E+6	 5.4272656E+0	 1.6524182E+2	
 8.1364730E+6	 5.4371875E+0	 1.8856864E+2	
 8.1365530E+6	 5.4471094E+0	 2.0004885E+2	
 8.1366330E+6	 5.4570312E+0	 2.1030776E+2	
 8.1367130E+6	 5.4669531E+0	 2.3375672E+2	
 8.1367930E+6	 5.4768750E+0	 2.5354177E+2	
 8.1368730E+6	 5.4867969E+0	 2.8431851E+2	
 8.1369530E+6	 5.4967187E+0	 2.9347825E+2	
 8.1370330E+6	 5.5066406E+0	 3.1350756E+2	
 8.1371130E+6	 5.5165625E+0	 3.4342942E+2	
 8.1371930E+6	 5.5264844E+0	 3.4477285E+2	
 8.1372730E+6	 5.5364062E+0	 3.6675623E+2	
 8.1373530E+6	 5.5463281E+0	 3.6919883E+2	
 8.1374330E+6	 5.5562500E+0	 3.5173425E+2	
 8.1375130E+6	 5.5661719E+0	 3.4807035E+2	
 8.1375930E+6	 5.5760938E+0	 3.1900343E+2	
 8.1376730E+6	 5.5860156E+0	 2.9482168E+2	
 8.1377530E+6	 5.5959375E+0	 2.2777236E+2	
 8.1378330E+6	 5.6058594E+0	 1.8856864E+2	
 8.1379130E+6	 5.6157812E+0	 1.6450904E+2	
 8.1379930E+6	 5.6257031E+0	 1.3495359E+2	
 8.1380730E+6	 5.6356250E+0	 1.3299951E+2	
 8.1381530E+6	 5.6455469E+0	 1.1797753E+2	
 8.1382390E+6	 5.6554687E+0	 1.0539814E+2	
 8.1383190E+6	 5.6653906E+0	 1.0307767E+2	
 8.1383990E+6	 5.6753125E+0	 1.0490962E+2	
 8.1384790E+6	 5.6852344E+0	 1.1284807E+2	
 8.1385590E+6	 5.6951562E+0	 1.2322912E+2	
 8.1386390E+6	 5.7050781E+0	 1.5278456E+2	
 8.1387190E+6	 5.7150000E+0	 1.6524182E+2	
 8.1387990E+6	 5.7249219E+0	 1.9589643E+2	
 8.1388840E+6	 5.7348437E+0	 2.0688812E+2	
 8.1389670E+6	 5.7447656E+0	 2.9567659E+2	
 8.1390470E+6	 5.7546875E+0	 3.0972153E+2	
 8.1391310E+6	 5.7646094E+0	 2.9860771E+2	
 8.1392110E+6	 5.7745312E+0	 3.0605763E+2	
 8.1392910E+6	 5.7844531E+0	 3.2535419E+2	
 8.1393710E+6	 5.7943750E+0	 3.3622375E+2	
 8.1394510E+6	 5.8042969E+0	 3.2743040E+2	
 8.1395310E+6	 5.8142188E+0	 3.3744505E+2	
 8.1396110E+6	 5.8241406E+0	 3.2046899E+2	
 8.1396910E+6	 5.8340625E+0	 3.1167561E+2	
 8.1397730E+6	 5.8439844E+0	 2.8920370E+2	
 8.1398530E+6	 5.8539062E+0	 2.8676111E+2	
 8.1399330E+6	 5.8638281E+0	 2.6526624E+2	
 8.1400130E+6	 5.8737500E+0	 2.5146556E+2	
 8.1400930E+6	 5.8836719E+0	 2.2545189E+2	
 8.1401730E+6	 5.8935937E+0	 1.9858329E+2	
 8.1402530E+6	 5.9035156E+0	 1.6682951E+2	
 8.1403330E+6	 5.9134375E+0	 1.4142647E+2	
 8.1404130E+6	 5.9233594E+0	 1.3336590E+2	
 8.1404930E+6	 5.9332812E+0	 1.1638984E+2	
 8.1405730E+6	 5.9432031E+0	 1.2139717E+2	
 8.1406530E+6	 5.9531250E+0	 1.2274060E+2	
 8.1407330E+6	 5.9630469E+0	 1.2530532E+2	
 8.1408130E+6	 5.9729687E+0	 1.4447972E+2	
 8.1408930E+6	 5.9828906E+0	 1.5327308E+2	
 8.1409730E+6	 5.9928125E+0	 1.8221788E+2	
 8.1410530E+6	 6.0027344E+0	 1.9785051E+2	
 8.1411330E+6	 6.0126563E+0	 2.2068882E+2	
 8.1412130E+6	 6.0225781E+0	 2.4767953E+2	
 8.1412930E+6	 6.0325000E+0	 2.5268686E+2	
 8.1413730E+6	 6.0424219E+0	 2.8041035E+2	
 8.1414530E+6	 6.0523438E+0	 2.9787493E+2	
 8.1415330E+6	 6.0622656E+0	 3.0813384E+2	
 8.1416130E+6	 6.0721875E+0	 3.3036152E+2	
 8.1416930E+6	 6.0821094E+0	 3.2486567E+2	
 8.1417730E+6	 6.0920312E+0	 3.3866635E+2	
 8.1418530E+6	 6.1019531E+0	 3.5100147E+2	
 8.1419330E+6	 6.1118750E+0	 3.4526137E+2	
 8.1420130E+6	 6.1217969E+0	 3.5344407E+2	
 8.1420930E+6	 6.1317187E+0	 3.3170494E+2	
 8.1421730E+6	 6.1416406E+0	 3.3549097E+2	
 8.1422530E+6	 6.1515625E+0	 3.0654615E+2	
 8.1423330E+6	 6.1614844E+0	 2.6807523E+2	
 8.1424130E+6	 6.1714062E+0	 2.4596971E+2	
 8.1424930E+6	 6.1813281E+0	 1.9992672E+2	
 8.1425730E+6	 6.1912500E+0	 1.6634099E+2	
 8.1426530E+6	 6.2011719E+0	 1.3507572E+2	
 8.1427330E+6	 6.2110937E+0	 1.0368832E+2	
 8.1428130E+6	 6.2210156E+0	 8.9154862E+1	
 8.1428930E+6	 6.2309375E+0	 7.3277965E+1	
 8.1429730E+6	 6.2408594E+0	 8.6345874E+1	
 8.1430530E+6	 6.2507813E+0	 1.0014655E+2	
 8.1431330E+6	 6.2607031E+0	 1.1626771E+2	
 8.1432130E+6	 6.2706250E+0	 1.3202247E+2	
 8.1432930E+6	 6.2805469E+0	 1.4973131E+2	
 8.1433730E+6	 6.2904687E+0	 1.8246214E+2	
 8.1434530E+6	 6.3003906E+0	 2.1189545E+2	
 8.1435330E+6	 6.3103125E+0	 2.4157304E+2	
 8.1436130E+6	 6.3202344E+0	 2.7613580E+2	
 8.1436930E+6	 6.3301562E+0	 2.9506594E+2	
 8.1437730E+6	 6.3400781E+0	 3.2596484E+2	
 8.1438530E+6	 6.3500000E+0	 3.5087934E+2	
 8.1439330E+6	 6.3599219E+0	 3.6358085E+2	
 8.1440130E+6	 6.3698437E+0	 3.8348803E+2	
 8.1440960E+6	 6.3797656E+0	 3.8397655E+2	
 8.1441760E+6	 6.3896875E+0	 3.8043478E+2	
 8.1442560E+6	 6.3996094E+0	 3.9924279E+2	
 8.1443360E+6	 6.4095312E+0	 3.8715193E+2	
 8.1444160E+6	 6.4194531E+0	 3.6504641E+2	
 8.1444960E+6	 6.4293750E+0	 3.6211529E+2	
 8.1445760E+6	 6.4392969E+0	 3.3023939E+2	
 8.1446560E+6	 6.4492187E+0	 3.3231559E+2	
 8.1447360E+6	 6.4591406E+0	 2.9946262E+2	
 8.1448160E+6	 6.4690625E+0	 2.7638006E+2	
 8.1448960E+6	 6.4789844E+0	 2.4914509E+2	
 8.1449760E+6	 6.4889062E+0	 2.2264290E+2	
 8.1450560E+6	 6.4988281E+0	 2.1824621E+2	
 8.1451360E+6	 6.5087500E+0	 1.8759160E+2	
 8.1452160E+6	 6.5186719E+0	 1.6609673E+2	
 8.1452960E+6	 6.5285938E+0	 1.2921348E+2	
 8.1453760E+6	 6.5385156E+0	 1.0185637E+2	
 8.1454560E+6	 6.5484375E+0	 9.0009771E+1	
 8.1455370E+6	 6.5583594E+0	 7.1568146E+1	
 8.1456170E+6	 6.5682813E+0	 6.6805080E+1	
 8.1456970E+6	 6.5782031E+0	 7.2789446E+1	
 8.1457770E+6	 6.5881250E+0	 7.2545186E+1	
 8.1458570E+6	 6.5980469E+0	 9.0620421E+1	
 8.1459370E+6	 6.6079687E+0	 1.0845139E+2	
 8.1460170E+6	 6.6178906E+0	 1.2225208E+2	
 8.1460970E+6	 6.6278125E+0	 1.4362481E+2	
 8.1461770E+6	 6.6377344E+0	 1.5828042E+2	
 8.1462570E+6	 6.6476562E+0	 1.9821690E+2	
 8.1463370E+6	 6.6575781E+0	 2.1323888E+2	
 8.1464170E+6	 6.6675000E+0	 2.2655106E+2	
 8.1464970E+6	 6.6774219E+0	 2.4731314E+2	
 8.1465770E+6	 6.6873437E+0	 2.5427455E+2	
 8.1466570E+6	 6.6972656E+0	 2.8212017E+2	
 8.1467370E+6	 6.7071875E+0	 2.9176843E+2	
 8.1468170E+6	 6.7171094E+0	 3.0007327E+2	
 8.1468970E+6	 6.7270313E+0	 3.2498780E+2	
 8.1469770E+6	 6.7369531E+0	 3.2327798E+2	
 8.1470570E+6	 6.7468750E+0	 3.5356620E+2	
 8.1471370E+6	 6.7567969E+0	 3.5625306E+2	
 8.1472170E+6	 6.7667187E+0	 3.5918418E+2	
 8.1472970E+6	 6.7766406E+0	 3.6297020E+2	
 8.1473770E+6	 6.7865625E+0	 3.4416220E+2	
 8.1474570E+6	 6.7964844E+0	 3.4355155E+2	
 8.1475370E+6	 6.8064062E+0	 3.1607231E+2	
 8.1476220E+6	 6.8163281E+0	 2.8529555E+2	
 8.1477020E+6	 6.8262500E+0	 2.5683928E+2	
 8.1477820E+6	 6.8361719E+0	 2.2569615E+2	
 8.1478620E+6	 6.8460937E+0	 1.8722521E+2	
 8.1479420E+6	 6.8560156E+0	 1.5962385E+2	
 8.1480220E+6	 6.8659375E+0	 1.3397655E+2	
 8.1481020E+6	 6.8758594E+0	 1.2078652E+2	
 8.1481820E+6	 6.8857812E+0	 1.2896922E+2	
 8.1482620E+6	 6.8957031E+0	 1.3361016E+2	
 8.1483420E+6	 6.9056250E+0	 1.4118221E+2	
 8.1484220E+6	 6.9155469E+0	 1.5901320E+2	
 8.1485020E+6	 6.9254688E+0	 1.7159258E+2	
 8.1485820E+6	 6.9353906E+0	 2.0420127E+2	
 8.1486620E+6	 6.9453125E+0	 2.1983391E+2	
 8.1487420E+6	 6.9552344E+0	 2.4841231E+2	
 8.1488220E+6	 6.9651562E+0	 2.7967757E+2	
 8.1489030E+6	 6.9750781E+0	 3.0068392E+2	
 8.1489830E+6	 6.9850000E+0	 3.0886662E+2	
 8.1490630E+6	 6.9949219E+0	 3.1643870E+2	
 8.1491430E+6	 7.0048437E+0	 3.0837810E+2	
 8.1492230E+6	 7.0147656E+0	 2.9311186E+2	
 8.1493030E+6	 7.0246875E+0	 2.8114313E+2	
 8.1493870E+6	 7.0346094E+0	 2.7870053E+2	
 8.1494670E+6	 7.0445313E+0	 2.6013678E+2	
 8.1495470E+6	 7.0544531E+0	 2.4413776E+2	
 8.1496270E+6	 7.0643750E+0	 2.0969711E+2	
 8.1497070E+6	 7.0742969E+0	 1.9174401E+2	
 8.1497870E+6	 7.0842187E+0	 1.6792868E+2	
 8.1498670E+6	 7.0941406E+0	 1.4606741E+2	
 8.1499470E+6	 7.1040625E+0	 1.3422081E+2	
 8.1500270E+6	 7.1139844E+0	 1.2310699E+2	
 8.1501070E+6	 7.1239063E+0	 1.2298486E+2	
 8.1501870E+6	 7.1338281E+0	 1.1382511E+2	
 8.1502670E+6	 7.1437500E+0	 1.1541280E+2	
 8.1503470E+6	 7.1536719E+0	 1.2518319E+2	
 8.1504270E+6	 7.1635937E+0	 1.4106008E+2	
 8.1505070E+6	 7.1735156E+0	 1.8282853E+2	
 8.1505870E+6	 7.1834375E+0	 1.9748412E+2	
 8.1506670E+6	 7.1933594E+0	 2.3790914E+2	
 8.1507470E+6	 7.2032812E+0	 2.7210552E+2	
 8.1508270E+6	 7.2132031E+0	 2.9579872E+2	
 8.1509070E+6	 7.2231250E+0	 3.3671227E+2	
 8.1509870E+6	 7.2330469E+0	 3.4758183E+2	
 8.1510670E+6	 7.2429688E+0	 3.5393259E+2	
 8.1511470E+6	 7.2528906E+0	 3.7921348E+2	
 8.1512270E+6	 7.2628125E+0	 3.6553493E+2	
 8.1513070E+6	 7.2727344E+0	 3.7664875E+2	
 8.1513870E+6	 7.2826562E+0	 3.5466537E+2	
 8.1514670E+6	 7.2925781E+0	 3.4892526E+2	
 8.1515470E+6	 7.3025000E+0	 3.3048365E+2	
 8.1516270E+6	 7.3124219E+0	 3.0508059E+2	
 8.1517070E+6	 7.3223437E+0	 3.0813384E+2	
 8.1517870E+6	 7.3322656E+0	 2.7784562E+2	
 8.1518720E+6	 7.3421875E+0	 2.6123595E+2	
 8.1519520E+6	 7.3521094E+0	 2.3253542E+2	
 8.1520320E+6	 7.3620312E+0	 2.1531509E+2	
 8.1521120E+6	 7.3719531E+0	 1.8209575E+2	
 8.1521920E+6	 7.3818750E+0	 1.4020517E+2	
 8.1522720E+6	 7.3917969E+0	 1.2212995E+2	
 8.1523520E+6	 7.4017187E+0	 9.3429409E+1	
 8.1524320E+6	 7.4116406E+0	 7.5109914E+1	
 8.1525120E+6	 7.4215625E+0	 5.9355155E+1	
 8.1525920E+6	 7.4314844E+0	 6.3507572E+1	
 8.1526720E+6	 7.4414062E+0	 7.5354174E+1	
 8.1527520E+6	 7.4513281E+0	 9.7826086E+1	
 8.1528320E+6	 7.4612500E+0	 1.3324377E+2	
 8.1529120E+6	 7.4711719E+0	 1.7427944E+2	
 8.1529920E+6	 7.4810937E+0	 2.1201758E+2	
 8.1530720E+6	 7.4910156E+0	 2.5525159E+2	
 8.1531520E+6	 7.5009375E+0	 3.0972153E+2	
 8.1532320E+6	 7.5108594E+0	 3.5564241E+2	
 8.1533120E+6	 7.5207813E+0	 3.6980948E+2	
 8.1533920E+6	 7.5307031E+0	 3.8861749E+2	
 8.1534720E+6	 7.5406250E+0	 3.9069369E+2	
 8.1535520E+6	 7.5505469E+0	 3.8116756E+2	
 8.1536320E+6	 7.5604688E+0	 3.9423546E+2	
 8.1537120E+6	 7.5703906E+0	 3.6761114E+2	
 8.1537920E+6	 7.5803125E+0	 3.6871031E+2	
 8.1538720E+6	 7.5902344E+0	 3.4904739E+2	
 8.1539520E+6	 7.6001562E+0	 3.0947727E+2	
 8.1540320E+6	 7.6100781E+0	 2.8895944E+2	
 8.1541120E+6	 7.6200000E+0	 2.5708354E+2	
 8.1541920E+6	 7.6299219E+0	 2.2972643E+2	
 8.1542720E+6	 7.6398437E+0	 2.2093308E+2	
 8.1543560E+6	 7.6497656E+0	 1.7525648E+2	
 8.1544380E+6	 7.6596875E+0	 1.6414265E+2	
 8.1545180E+6	 7.6696094E+0	 1.3361016E+2	
 8.1545980E+6	 7.6795312E+0	 1.2774792E+2	
 8.1546780E+6	 7.6894531E+0	 1.0490962E+2	
 8.1547580E+6	 7.6993750E+0	 9.6238397E+1	
 8.1548380E+6	 7.7092969E+0	 8.3781146E+1	
 8.1549180E+6	 7.7192187E+0	 8.1827067E+1	
 8.1549980E+6	 7.7291406E+0	 8.2437716E+1	
 8.1550780E+6	 7.7390625E+0	 8.2315587E+1	
 8.1551630E+6	 7.7489844E+0	 9.9902295E+1	
 8.1552430E+6	 7.7589062E+0	 1.0539814E+2	
 8.1553230E+6	 7.7688281E+0	 1.1687836E+2	
 8.1554030E+6	 7.7787500E+0	 1.3190034E+2	
 8.1554830E+6	 7.7886719E+0	 1.5363947E+2	
 8.1555630E+6	 7.7985937E+0	 1.9211040E+2	
 8.1556430E+6	 7.8085156E+0	 2.2361994E+2	
 8.1557230E+6	 7.8184375E+0	 2.5097704E+2	
 8.1558030E+6	 7.8283594E+0	 2.6697606E+2	
 8.1558830E+6	 7.8382812E+0	 2.9836345E+2	
 8.1559630E+6	 7.8482031E+0	 3.0471420E+2	
 8.1560430E+6	 7.8581250E+0	 3.3646801E+2	
 8.1561230E+6	 7.8680469E+0	 3.4404007E+2	
 8.1562030E+6	 7.8779687E+0	 3.3891061E+2	
 8.1562830E+6	 7.8878906E+0	 3.5319981E+2	
 8.1563630E+6	 7.8978125E+0	 3.3707866E+2	
 8.1564430E+6	 7.9077344E+0	 3.3707866E+2	
 8.1565230E+6	 7.9176562E+0	 3.2755253E+2	
 8.1566030E+6	 7.9275781E+0	 3.0385929E+2	
 8.1566840E+6	 7.9375000E+0	 2.8969222E+2	
 8.1567640E+6	 7.9474219E+0	 2.8346360E+2	
 8.1568440E+6	 7.9573437E+0	 2.6844162E+2	
 8.1569240E+6	 7.9672656E+0	 2.6160234E+2	
 8.1570040E+6	 7.9771875E+0	 2.3839766E+2	
 8.1570840E+6	 7.9871094E+0	 2.3558867E+2	
 8.1571640E+6	 7.9970312E+0	 2.0933072E+2	
 8.1572440E+6	 8.0069531E+0	 1.9638495E+2	
 8.1573240E+6	 8.0168750E+0	 1.7818759E+2	
 8.1574040E+6	 8.0267969E+0	 1.5766977E+2	
 8.1574840E+6	 8.0367188E+0	 1.5144113E+2	
 8.1575640E+6	 8.0466406E+0	 1.3996091E+2	
 8.1576440E+6	 8.0565625E+0	 1.2078652E+2	
 8.1577240E+6	 8.0664844E+0	 1.2347338E+2	
 8.1578040E+6	 8.0764062E+0	 1.2054226E+2	
 8.1578840E+6	 8.0863281E+0	 1.4118221E+2	
 8.1579640E+6	 8.0962500E+0	 1.5278456E+2	
 8.1580440E+6	 8.1061719E+0	 1.8942355E+2	
 8.1581240E+6	 8.1160937E+0	 2.2239864E+2	
 8.1582040E+6	 8.1260156E+0	 2.4487054E+2	
 8.1582840E+6	 8.1359375E+0	 3.0617976E+2	
 8.1583640E+6	 8.1458594E+0	 3.1485102E+2	
 8.1584440E+6	 8.1557813E+0	 3.3036152E+2	
 8.1585240E+6	 8.1657031E+0	 3.4037617E+2	
 8.1586040E+6	 8.1756250E+0	 3.3121642E+2	
 8.1586840E+6	 8.1855469E+0	 3.3597949E+2	
 8.1587640E+6	 8.1954687E+0	 3.1265265E+2	
 8.1588440E+6	 8.2053906E+0	 2.9763067E+2	
 8.1589240E+6	 8.2153125E+0	 2.8138739E+2	
 8.1590040E+6	 8.2252344E+0	 2.4609184E+2	
 8.1590840E+6	 8.2351562E+0	 2.2557402E+2	
 8.1591640E+6	 8.2450781E+0	 1.9186614E+2	
 8.1592440E+6	 8.2550000E+0	 1.6609673E+2	
 8.1593240E+6	 8.2649219E+0	 1.3959453E+2	
 8.1594040E+6	 8.2748437E+0	 1.2274060E+2	
 8.1594840E+6	 8.2847656E+0	 1.0759648E+2	
 8.1595640E+6	 8.2946875E+0	 1.0564240E+2	
 8.1596440E+6	 8.3046094E+0	 1.0979483E+2	
 8.1597240E+6	 8.3145312E+0	 1.1358085E+2	
 8.1598040E+6	 8.3244531E+0	 1.2274060E+2	
 8.1598840E+6	 8.3343750E+0	 1.4765510E+2	
 8.1599640E+6	 8.3442969E+0	 1.6963850E+2	
 8.1600440E+6	 8.3542187E+0	 2.0444553E+2	
 8.1601240E+6	 8.3641406E+0	 2.3033708E+2	
