Programme...:	MICH
Date........:	   202020-02-
Heure.......:	     2 10:03:
Colonnes....:	            3
Lignes......:	          709
D�calage....:	           17
Commentaires:	
P.abs.i.(mp):	 1.6077500E+5	P.cal.i.(�m):	 1.9942969E+0	V_min___(mV):	 5.1294577E+5	
P.abs.f.(mp):	 1.6148300E+5	P.cal.f.(�m):	 9.0189844E+0	V_max___(mV):	 4.1524181E+5	
Nbre_de_pts_:	 7.0900000E+2	D�lai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+1	
Source......:	mercure	
Filtre......:	c	
D�tecteur...:	cr
�ch._du_pico:	c	
Temps___(ms):	Pos.cal.(�m):	Tension_(mV):	
 5.1975340E+6	 7.2032812E+0	 4.4211042E+2	
 5.1976180E+6	 7.2132031E+0	 4.6165121E+2	
 5.1976980E+6	 7.2231250E+0	 4.7630680E+2	
 5.1977780E+6	 7.2330469E+0	 4.4455302E+2	
 5.1978620E+6	 7.2429688E+0	 4.8119199E+2	
 5.1979420E+6	 7.2528906E+0	 4.5676601E+2	
 5.1980220E+6	 7.2628125E+0	 4.7874939E+2	
 5.1981020E+6	 7.2727344E+0	 4.5432341E+2	
 5.1981820E+6	 7.2826562E+0	 4.9096239E+2	
 5.1982620E+6	 7.2925781E+0	 4.5676601E+2	
 5.1983420E+6	 7.3025000E+0	 4.8363459E+2	
 5.1984220E+6	 7.3124219E+0	 4.7874939E+2	
 5.1985020E+6	 7.3223437E+0	 4.5432341E+2	
 5.1985850E+6	 7.3322656E+0	 4.7630680E+2	
 5.1986650E+6	 7.3421875E+0	 4.9340498E+2	
 5.1987450E+6	 7.3521094E+0	 4.5676601E+2	
 5.1988250E+6	 7.3620312E+0	 4.8607719E+2	
 5.1989050E+6	 7.3719531E+0	 4.7386420E+2	
 5.1989850E+6	 7.3818750E+0	 4.5188081E+2	
 5.1990650E+6	 7.3917969E+0	 4.8607719E+2	
 5.1991450E+6	 7.4017187E+0	 4.4455302E+2	
 5.1992250E+6	 7.4116406E+0	 4.8119199E+2	
 5.1993050E+6	 7.4215625E+0	 4.5188081E+2	
 5.1993850E+6	 7.4314844E+0	 4.5432341E+2	
 5.1994680E+6	 7.4414062E+0	 4.5432341E+2	
 5.1995530E+6	 7.4513281E+0	 4.6409380E+2	
 5.1996360E+6	 7.4612500E+0	 4.5920861E+2	
 5.1997170E+6	 7.4711719E+0	 4.6653640E+2	
 5.1997990E+6	 7.4810937E+0	 4.7142160E+2	
 5.1998790E+6	 7.4910156E+0	 4.3722519E+2	
 5.1999590E+6	 7.5009375E+0	 4.6897900E+2	
 5.2000420E+6	 7.5108594E+0	 4.4211042E+2	
 5.2001220E+6	 7.5207813E+0	 4.5920861E+2	
 5.2002040E+6	 7.5307031E+0	 4.8607719E+2	
 5.2002860E+6	 7.5406250E+0	 4.7874939E+2	
 5.2003710E+6	 7.5505469E+0	 4.9096239E+2	
 5.2004520E+6	 7.5604688E+0	 4.5676601E+2	
 5.2005320E+6	 7.5703906E+0	 4.9340498E+2	
 5.2006120E+6	 7.5803125E+0	 4.6165121E+2	
 5.2006920E+6	 7.5902344E+0	 4.9829018E+2	
 5.2007720E+6	 7.6001562E+0	 4.7874939E+2	
 5.2008520E+6	 7.6100781E+0	 4.8363459E+2	
 5.2009320E+6	 7.6200000E+0	 4.9096239E+2	
 5.2010150E+6	 7.6299219E+0	 4.8607719E+2	
 5.2010950E+6	 7.6398437E+0	 4.5920861E+2	
 5.2011750E+6	 7.6497656E+0	 4.9340498E+2	
 5.2012550E+6	 7.6596875E+0	 4.5676601E+2	
 5.2013390E+6	 7.6696094E+0	 4.8851979E+2	
 5.2014190E+6	 7.6795312E+0	 4.5676601E+2	
 5.2015030E+6	 7.6894531E+0	 4.6409380E+2	
 5.2015830E+6	 7.6993750E+0	 4.7386420E+2	
 5.2016650E+6	 7.7092969E+0	 4.5432341E+2	
 5.2017450E+6	 7.7192187E+0	 4.3234000E+2	
 5.2018270E+6	 7.7291406E+0	 4.3478259E+2	
 5.2019070E+6	 7.7390625E+0	 4.5188081E+2	
 5.2019870E+6	 7.7489844E+0	 4.2012700E+2	
 5.2020720E+6	 7.7589062E+0	 4.3478259E+2	
 5.2021520E+6	 7.7688281E+0	 4.3722519E+2	
 5.2022330E+6	 7.7787500E+0	 4.5920861E+2	
 5.2023130E+6	 7.7886719E+0	 4.2501220E+2	
 5.2023930E+6	 7.7985937E+0	 4.6165121E+2	
 5.2024730E+6	 7.8085156E+0	 4.4211042E+2	
 5.2025580E+6	 7.8184375E+0	 4.6653640E+2	
 5.2026410E+6	 7.8283594E+0	 4.6165121E+2	
 5.2027210E+6	 7.8382812E+0	 4.4455302E+2	
 5.2028010E+6	 7.8482031E+0	 4.9340498E+2	
 5.2028810E+6	 7.8581250E+0	 4.7142160E+2	
 5.2029610E+6	 7.8680469E+0	 4.7630680E+2	
 5.2030410E+6	 7.8779687E+0	 4.9829018E+2	
 5.2031210E+6	 7.8878906E+0	 4.6653640E+2	
 5.2032020E+6	 7.8978125E+0	 4.8363459E+2	
 5.2032820E+6	 7.9077344E+0	 4.9829018E+2	
 5.2033650E+6	 7.9176562E+0	 5.0317538E+2	
 5.2034450E+6	 7.9275781E+0	 4.7142160E+2	
 5.2035250E+6	 7.9375000E+0	 5.0317538E+2	
 5.2036050E+6	 7.9474219E+0	 4.6653640E+2	
 5.2036850E+6	 7.9573437E+0	 5.0073278E+2	
 5.2037700E+6	 7.9672656E+0	 4.7630680E+2	
 5.2038500E+6	 7.9771875E+0	 4.9096239E+2	
 5.2039300E+6	 7.9871094E+0	 4.4943821E+2	
 5.2040120E+6	 7.9970312E+0	 4.4943821E+2	
 5.2040920E+6	 8.0069531E+0	 4.7630680E+2	
 5.2041720E+6	 8.0168750E+0	 4.3478259E+2	
 5.2042520E+6	 8.0267969E+0	 4.6653640E+2	
 5.2043320E+6	 8.0367188E+0	 4.4211042E+2	
 5.2044120E+6	 8.0466406E+0	 4.2745480E+2	
 5.2044960E+6	 8.0565625E+0	 4.4455302E+2	
 5.2045760E+6	 8.0664844E+0	 4.5432341E+2	
 5.2046560E+6	 8.0764062E+0	 4.2745480E+2	
 5.2047360E+6	 8.0863281E+0	 4.4211042E+2	
 5.2048160E+6	 8.0962500E+0	 4.5920861E+2	
 5.2048960E+6	 8.1061719E+0	 4.3722519E+2	
 5.2049760E+6	 8.1160937E+0	 4.8119199E+2	
 5.2050560E+6	 8.1260156E+0	 4.5920861E+2	
 5.2051410E+6	 8.1359375E+0	 5.0073278E+2	
 5.2052250E+6	 8.1458594E+0	 4.9340498E+2	
 5.2053050E+6	 8.1557813E+0	 4.6653640E+2	
 5.2053850E+6	 8.1657031E+0	 5.0561798E+2	
 5.2054690E+6	 8.1756250E+0	 4.6409380E+2	
 5.2055490E+6	 8.1855469E+0	 4.7630680E+2	
 5.2056290E+6	 8.1954687E+0	 4.6165121E+2	
 5.2057090E+6	 8.2053906E+0	 4.8607719E+2	
 5.2057890E+6	 8.2153125E+0	 4.4455302E+2	
 5.2058740E+6	 8.2252344E+0	 4.5676601E+2	
 5.2059550E+6	 8.2351562E+0	 4.3722519E+2	
 5.2060360E+6	 8.2450781E+0	 4.6165121E+2	
 5.2061160E+6	 8.2550000E+0	 4.4943821E+2	
 5.2061960E+6	 8.2649219E+0	 4.3478259E+2	
 5.2062760E+6	 8.2748437E+0	 4.6653640E+2	
 5.2063560E+6	 8.2847656E+0	 4.3478259E+2	
 5.2064360E+6	 8.2946875E+0	 4.7142160E+2	
 5.2065160E+6	 8.3046094E+0	 4.4699562E+2	
 5.2065990E+6	 8.3145312E+0	 4.7386420E+2	
 5.2066830E+6	 8.3244531E+0	 4.6409380E+2	
 5.2067630E+6	 8.3343750E+0	 4.5188081E+2	
 5.2068430E+6	 8.3442969E+0	 4.7874939E+2	
 5.2069280E+6	 8.3542187E+0	 4.4699562E+2	
 5.2070080E+6	 8.3641406E+0	 4.6653640E+2	
 5.2070930E+6	 8.3740625E+0	 4.6409380E+2	
 5.2071730E+6	 8.3839844E+0	 4.5432341E+2	
 5.2072540E+6	 8.3939062E+0	 4.5920861E+2	
 5.2073340E+6	 8.4038281E+0	 4.8607719E+2	
 5.2074140E+6	 8.4137500E+0	 4.5188081E+2	
 5.2074970E+6	 8.4236719E+0	 4.5676601E+2	
 5.2075770E+6	 8.4335937E+0	 4.9096239E+2	
 5.2076570E+6	 8.4435156E+0	 4.5676601E+2	
 5.2077370E+6	 8.4534375E+0	 4.7874939E+2	
 5.2078220E+6	 8.4633594E+0	 4.7630680E+2	
 5.2079020E+6	 8.4732812E+0	 4.8851979E+2	
 5.2079820E+6	 8.4832031E+0	 4.5188081E+2	
 5.2080620E+6	 8.4931250E+0	 4.7874939E+2	
 5.2081420E+6	 8.5030469E+0	 4.5676601E+2	
 5.2082220E+6	 8.5129687E+0	 4.4943821E+2	
 5.2083020E+6	 8.5228906E+0	 4.7630680E+2	
 5.2083850E+6	 8.5328125E+0	 4.5188081E+2	
 5.2084680E+6	 8.5427344E+0	 4.5432341E+2	
 5.2085480E+6	 8.5526563E+0	 4.3234000E+2	
 5.2086280E+6	 8.5625781E+0	 4.6897900E+2	
 5.2087080E+6	 8.5725000E+0	 4.4211042E+2	
 5.2087880E+6	 8.5824219E+0	 4.4943821E+2	
 5.2088680E+6	 8.5923437E+0	 4.6409380E+2	
 5.2089480E+6	 8.6022656E+0	 4.3234000E+2	
 5.2090280E+6	 8.6121875E+0	 4.7142160E+2	
 5.2091080E+6	 8.6221094E+0	 4.4699562E+2	
 5.2091880E+6	 8.6320313E+0	 4.5432341E+2	
 5.2092680E+6	 8.6419531E+0	 4.6409380E+2	
 5.2093480E+6	 8.6518750E+0	 4.5188081E+2	
 5.2094280E+6	 8.6617969E+0	 4.8851979E+2	
 5.2095080E+6	 8.6717188E+0	 4.5432341E+2	
 5.2095880E+6	 8.6816406E+0	 4.8851979E+2	
 5.2096680E+6	 8.6915625E+0	 4.8607719E+2	
 5.2097480E+6	 8.7014844E+0	 4.6653640E+2	
 5.2098310E+6	 8.7114062E+0	 4.8119199E+2	
 5.2099120E+6	 8.7213281E+0	 5.0073278E+2	
 5.2099920E+6	 8.7312500E+0	 4.6409380E+2	
 5.2100770E+6	 8.7411719E+0	 4.8607719E+2	
 5.2101600E+6	 8.7510937E+0	 4.7142160E+2	
 5.2102400E+6	 8.7610156E+0	 4.3234000E+2	
 5.2103200E+6	 8.7709375E+0	 4.6409380E+2	
 5.2104000E+6	 8.7808594E+0	 4.3234000E+2	
 5.2104800E+6	 8.7907812E+0	 4.4455302E+2	
 5.2105600E+6	 8.8007031E+0	 4.3478259E+2	
 5.2106400E+6	 8.8106250E+0	 4.2989740E+2	
 5.2107200E+6	 8.8205469E+0	 4.5676601E+2	
 5.2108030E+6	 8.8304687E+0	 4.6165121E+2	
 5.2108830E+6	 8.8403906E+0	 4.3478259E+2	
 5.2109630E+6	 8.8503125E+0	 4.7630680E+2	
 5.2110470E+6	 8.8602344E+0	 4.4455302E+2	
 5.2111320E+6	 8.8701562E+0	 4.5432341E+2	
 5.2112120E+6	 8.8800781E+0	 4.9340498E+2	
 5.2112960E+6	 8.8900000E+0	 4.6165121E+2	
 5.2113760E+6	 8.8999219E+0	 4.6897900E+2	
 5.2114560E+6	 8.9098437E+0	 4.9096239E+2	
 5.2115360E+6	 8.9197656E+0	 5.0073278E+2	
 5.2116200E+6	 8.9296875E+0	 5.1294577E+2	
 5.2117000E+6	 8.9396094E+0	 5.0317538E+2	
 5.2117850E+6	 8.9495312E+0	 4.8851979E+2	
 5.2118700E+6	 8.9594531E+0	 4.7630680E+2	
 5.2119520E+6	 8.9693750E+0	 4.9584758E+2	
 5.2120320E+6	 8.9792969E+0	 4.6165121E+2	
 5.2121140E+6	 8.9892187E+0	 4.8607719E+2	
 5.2121940E+6	 8.9991406E+0	 4.6897900E+2	
 5.2122740E+6	 9.0090625E+0	 4.4699562E+2	
 5.2123600E+6	 9.0189844E+0	 4.5920861E+2	
