Programme...:	MICH
Date........:	   202020-02-
Heure.......:	     5 11:15:
Colonnes....:	            3
Lignes......:	          788
D�calage....:	           17
Commentaires:	
P.abs.i.(mp):	 1.6083700E+5	P.cal.i.(�m):	 9.9218750E-2	V_min___(mV):	 1.9125550E+6	
P.abs.f.(mp):	 1.6162400E+5	P.cal.f.(�m):	 7.8184375E+1	V_max___(mV):	 1.0503175E+5	
Nbre_de_pts_:	 7.8800000E+2	D�lai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+0	
Source......:	laser He-ne	
Filtre......:	g	
D�tecteur...:	g	
�ch._du_pico:	q
Temps___(ms):	Pos.cal.(�m):	Tension_(mV):	
 1.0191872E+7	 3.7207031E+1	 9.0864682E+2	
 1.0191955E+7	 3.7306250E+1	 1.0332193E+3	
 1.0192035E+7	 3.7405469E+1	 1.2872497E+3	
 1.0192120E+7	 3.7504687E+1	 1.4142648E+3	
 1.0192206E+7	 3.7603906E+1	 1.5705911E+3	
 1.0192290E+7	 3.7703125E+1	 1.6121153E+3	
 1.0192376E+7	 3.7802344E+1	 1.8661456E+3	
 1.0192456E+7	 3.7901562E+1	 1.8197362E+3	
 1.0192536E+7	 3.8000781E+1	 1.8881290E+3	
 1.0192616E+7	 3.8100000E+1	 1.8661456E+3	
 1.0192700E+7	 3.8199219E+1	 1.8978994E+3	
 1.0192780E+7	 3.8298437E+1	 1.8637030E+3	
 1.0192868E+7	 3.8397656E+1	 1.8246214E+3	
 1.0192953E+7	 3.8496875E+1	 1.7611139E+3	
 1.0193037E+7	 3.8596094E+1	 1.6805080E+3	
 1.0193122E+7	 3.8695312E+1	 1.5754763E+3	
 1.0193208E+7	 3.8794531E+1	 1.4704446E+3	
 1.0193293E+7	 3.8893750E+1	 1.3458720E+3	
 1.0193376E+7	 3.8992969E+1	 1.2188568E+3	
 1.0193460E+7	 3.9092187E+1	 1.0869565E+3	
 1.0193544E+7	 3.9191406E+1	 9.6482658E+2	
 1.0193624E+7	 3.9290625E+1	 7.4499267E+2	
 1.0193708E+7	 3.9389844E+1	 5.5691254E+2	
 1.0193791E+7	 3.9489062E+1	 3.8348803E+2	
 1.0193877E+7	 3.9588281E+1	 2.7112848E+2	
 1.0193959E+7	 3.9687500E+1	 1.9296531E+2	
 1.0194042E+7	 3.9786719E+1	 1.4655593E+2	
 1.0194122E+7	 3.9885937E+1	 1.2457255E+2	
 1.0194202E+7	 3.9985156E+1	 1.0991696E+2	
 1.0194282E+7	 4.0084375E+1	 1.2701514E+2	
 1.0194363E+7	 4.0183594E+1	 1.9540791E+2	
 1.0194450E+7	 4.0282812E+1	 2.7845627E+2	
 1.0194534E+7	 4.0382031E+1	 3.0776745E+2	
 1.0194620E+7	 4.0481250E+1	 4.7630680E+2	
 1.0194705E+7	 4.0580469E+1	 5.2760136E+2	
 1.0194790E+7	 4.0679687E+1	 6.1797750E+2	
 1.0194874E+7	 4.0778906E+1	 7.3033708E+2	
 1.0194959E+7	 4.0878125E+1	 8.5735220E+2	
 1.0195041E+7	 4.0977344E+1	 1.0234489E+3	
 1.0195123E+7	 4.1076562E+1	 1.1211529E+3	
 1.0195207E+7	 4.1175781E+1	 1.1748900E+3	
 1.0195291E+7	 4.1275000E+1	 1.2823645E+3	
 1.0195372E+7	 4.1374219E+1	 1.4240352E+3	
 1.0195456E+7	 4.1473437E+1	 1.5241817E+3	
 1.0195539E+7	 4.1572656E+1	 1.5779189E+3	
 1.0195622E+7	 4.1671875E+1	 1.7122618E+3	
 1.0195709E+7	 4.1771094E+1	 1.7537861E+3	
 1.0195791E+7	 4.1870312E+1	 1.8319492E+3	
 1.0195871E+7	 4.1969531E+1	 1.8368344E+3	
 1.0195957E+7	 4.2068750E+1	 1.8050807E+3	
 1.0196037E+7	 4.2167969E+1	 1.7318026E+3	
 1.0196123E+7	 4.2267187E+1	 1.5363947E+3	
 1.0196207E+7	 4.2366406E+1	 1.3898388E+3	
 1.0196290E+7	 4.2465625E+1	 1.1651196E+3	
 1.0196370E+7	 4.2564844E+1	 9.1353202E+2	
 1.0196458E+7	 4.2664062E+1	 5.2027357E+2	
 1.0196544E+7	 4.2763281E+1	 3.5173425E+2	
 1.0196624E+7	 4.2862500E+1	 2.1494870E+2	
 1.0196709E+7	 4.2961719E+1	 1.3190034E+2	
 1.0196792E+7	 4.3060937E+1	 1.2212995E+2	
 1.0196872E+7	 4.3160156E+1	 1.0991696E+2	
 1.0196952E+7	 4.3259375E+1	 1.4899853E+2	
 1.0197039E+7	 4.3358594E+1	 2.4181730E+2	
 1.0197123E+7	 4.3457812E+1	 3.6638984E+2	
 1.0197206E+7	 4.3557031E+1	 5.5202734E+2	
 1.0197289E+7	 4.3656250E+1	 7.6453346E+2	
 1.0197369E+7	 4.3755469E+1	 9.6726918E+2	
 1.0197455E+7	 4.3854687E+1	 1.1895456E+3	
 1.0197537E+7	 4.3953906E+1	 1.4044944E+3	
 1.0197625E+7	 4.4053125E+1	 1.4533464E+3	
 1.0197705E+7	 4.4152344E+1	 1.9052272E+3	
 1.0197785E+7	 4.4251562E+1	 1.9076698E+3	
 1.0197865E+7	 4.4350781E+1	 1.9125550E+3	
 1.0197945E+7	 4.4450000E+1	 1.9101124E+3	
 1.0198026E+7	 4.4549219E+1	 1.8637030E+3	
 1.0198108E+7	 4.4648437E+1	 1.7757695E+3	
 1.0198191E+7	 4.4747656E+1	 1.6560820E+3	
 1.0198273E+7	 4.4846875E+1	 1.5021983E+3	
 1.0198357E+7	 4.4946094E+1	 1.3947240E+3	
 1.0198437E+7	 4.5045312E+1	 1.2090864E+3	
 1.0198517E+7	 4.5144531E+1	 1.0234489E+3	
 1.0198603E+7	 4.5243750E+1	 8.5490960E+2	
 1.0198685E+7	 4.5342969E+1	 6.7415732E+2	
 1.0198769E+7	 4.5442187E+1	 6.1553490E+2	
 1.0198849E+7	 4.5541406E+1	 4.4943821E+2	
 1.0198930E+7	 4.5640625E+1	 2.5891548E+2	
 1.0199010E+7	 4.5739844E+1	 1.5388373E+2	
 1.0199090E+7	 4.5839062E+1	 1.0747435E+2	
 1.0199170E+7	 4.5938281E+1	 1.1968735E+2	
 1.0199253E+7	 4.6037500E+1	 1.9052272E+2	
 1.0199336E+7	 4.6136719E+1	 3.0532485E+2	
 1.0199419E+7	 4.6235937E+1	 4.4211042E+2	
 1.0199508E+7	 4.6335156E+1	 5.7645333E+2	
 1.0199595E+7	 4.6434375E+1	 8.1338543E+2	
 1.0199679E+7	 4.6533594E+1	 8.8666344E+2	
 1.0199763E+7	 4.6632812E+1	 1.0405471E+3	
 1.0199851E+7	 4.6732031E+1	 1.1797752E+3	
 1.0199935E+7	 4.6831250E+1	 1.3922814E+3	
 1.0200016E+7	 4.6930469E+1	 1.5437225E+3	
 1.0200100E+7	 4.7029687E+1	 1.5632633E+3	
 1.0200182E+7	 4.7128906E+1	 1.7049340E+3	
 1.0200267E+7	 4.7228125E+1	 1.7586713E+3	
 1.0200351E+7	 4.7327344E+1	 1.8099658E+3	
 1.0200434E+7	 4.7426562E+1	 1.8441622E+3	
 1.0200517E+7	 4.7525781E+1	 1.8637030E+3	
 1.0200597E+7	 4.7625000E+1	 1.8612604E+3	
 1.0200680E+7	 4.7724219E+1	 1.8221788E+3	
 1.0200762E+7	 4.7823437E+1	 1.7024914E+3	
 1.0200845E+7	 4.7922656E+1	 1.6047875E+3	
 1.0200930E+7	 4.8021875E+1	 1.4435760E+3	
 1.0201014E+7	 4.8121094E+1	 1.2530533E+3	
 1.0201100E+7	 4.8220312E+1	 9.9413776E+2	
 1.0201185E+7	 4.8319531E+1	 7.6209086E+2	
 1.0201269E+7	 4.8418750E+1	 5.3737175E+2	
 1.0201352E+7	 4.8517969E+1	 3.2242307E+2	
 1.0201436E+7	 4.8617187E+1	 2.1739130E+2	
 1.0201516E+7	 4.8716406E+1	 1.2457255E+2	
 1.0201596E+7	 4.8815625E+1	 1.1480215E+2	
 1.0201681E+7	 4.8914844E+1	 1.7098193E+2	
 1.0201767E+7	 4.9014062E+1	 3.8348803E+2	
 1.0201852E+7	 4.9113281E+1	 5.3981435E+2	
 1.0201933E+7	 4.9212500E+1	 7.6941866E+2	
 1.0202017E+7	 4.9311719E+1	 9.1353202E+2	
 1.0202101E+7	 4.9410937E+1	 1.0454323E+3	
 1.0202185E+7	 4.9510156E+1	 1.2017586E+3	
 1.0202268E+7	 4.9609375E+1	 1.3898388E+3	
 1.0202350E+7	 4.9708594E+1	 1.5705911E+3	
 1.0202434E+7	 4.9807812E+1	 1.6267709E+3	
 1.0202514E+7	 4.9907031E+1	 1.7562287E+3	
 1.0202598E+7	 5.0006250E+1	 1.8563752E+3	
 1.0202682E+7	 5.0105469E+1	 1.8856864E+3	
 1.0202762E+7	 5.0204687E+1	 1.9003420E+3	
 1.0202842E+7	 5.0303906E+1	 1.8832438E+3	
 1.0202926E+7	 5.0403125E+1	 1.8441622E+3	
 1.0203014E+7	 5.0502344E+1	 1.7391304E+3	
 1.0203100E+7	 5.0601562E+1	 1.6414264E+3	
 1.0203184E+7	 5.0700781E+1	 1.5779189E+3	
 1.0203267E+7	 5.0800000E+1	 1.4509038E+3	
 1.0203350E+7	 5.0899219E+1	 1.3727406E+3	
 1.0203433E+7	 5.0998437E+1	 1.1431363E+3	
 1.0203513E+7	 5.1097656E+1	 1.0332193E+3	
 1.0203599E+7	 5.1196875E+1	 9.0131903E+2	
 1.0203685E+7	 5.1296094E+1	 6.6438693E+2	
 1.0203767E+7	 5.1395312E+1	 5.2027357E+2	
 1.0203848E+7	 5.1494531E+1	 4.4211042E+2	
 1.0203934E+7	 5.1593750E+1	 3.6883244E+2	
 1.0204018E+7	 5.1692969E+1	 2.8578407E+2	
 1.0204103E+7	 5.1792187E+1	 2.1739130E+2	
 1.0204186E+7	 5.1891406E+1	 1.3678554E+2	
 1.0204266E+7	 5.1990625E+1	 1.1968735E+2	
 1.0204346E+7	 5.2089844E+1	 1.1480215E+2	
 1.0204431E+7	 5.2189062E+1	 1.4899853E+2	
 1.0204512E+7	 5.2288281E+1	 2.1739130E+2	
 1.0204596E+7	 5.2387500E+1	 3.1753787E+2	
 1.0204682E+7	 5.2486719E+1	 4.8607719E+2	
 1.0204767E+7	 5.2585937E+1	 5.5935514E+2	
 1.0204851E+7	 5.2685156E+1	 7.1079630E+2	
 1.0204934E+7	 5.2784375E+1	 9.5017099E+2	
 1.0205014E+7	 5.2883594E+1	 1.0112360E+3	
 1.0205099E+7	 5.2982812E+1	 1.1602345E+3	
 1.0205183E+7	 5.3082031E+1	 1.2774793E+3	
 1.0205267E+7	 5.3181250E+1	 1.5144113E+3	
 1.0205350E+7	 5.3280469E+1	 1.6096727E+3	
 1.0205434E+7	 5.3379687E+1	 1.6976062E+3	
 1.0205517E+7	 5.3478906E+1	 1.7464582E+3	
 1.0205600E+7	 5.3578125E+1	 1.8197362E+3	
 1.0205685E+7	 5.3677344E+1	 1.8490474E+3	
 1.0205765E+7	 5.3776562E+1	 1.8832438E+3	
 1.0205845E+7	 5.3875781E+1	 1.8905716E+3	
 1.0205925E+7	 5.3975000E+1	 1.8930142E+3	
 1.0206005E+7	 5.4074219E+1	 1.8685882E+3	
 1.0206085E+7	 5.4173437E+1	 1.8050807E+3	
 1.0206167E+7	 5.4272656E+1	 1.7147044E+3	
 1.0206248E+7	 5.4371875E+1	 1.6121153E+3	
 1.0206332E+7	 5.4471094E+1	 1.5730337E+3	
 1.0206414E+7	 5.4570312E+1	 1.2823645E+3	
 1.0206497E+7	 5.4669531E+1	 1.1675622E+3	
 1.0206583E+7	 5.4768750E+1	 9.3795800E+2	
 1.0206666E+7	 5.4867969E+1	 7.6941866E+2	
 1.0206749E+7	 5.4967187E+1	 5.1538837E+2	
 1.0206833E+7	 5.5066406E+1	 3.2975087E+2	
 1.0206918E+7	 5.5165625E+1	 2.0029311E+2	
 1.0206998E+7	 5.5264844E+1	 1.3190034E+2	
 1.0207084E+7	 5.5364062E+1	 1.7098193E+2	
 1.0207168E+7	 5.5463281E+1	 2.6624328E+2	
 1.0207251E+7	 5.5562500E+1	 4.5432341E+2	
 1.0207335E+7	 5.5661719E+1	 6.5950173E+2	
 1.0207417E+7	 5.5760937E+1	 7.8407425E+2	
 1.0207497E+7	 5.5860156E+1	 9.1841722E+2	
 1.0207582E+7	 5.5959375E+1	 1.1529067E+3	
 1.0207664E+7	 5.6058594E+1	 1.3580850E+3	
 1.0207747E+7	 5.6157812E+1	 1.4655594E+3	
 1.0207832E+7	 5.6257031E+1	 1.6634098E+3	
 1.0207914E+7	 5.6356250E+1	 1.7708843E+3	
 1.0207994E+7	 5.6455469E+1	 1.8148510E+3	
 1.0208077E+7	 5.6554687E+1	 1.8343918E+3	
 1.0208160E+7	 5.6653906E+1	 1.8099658E+3	
 1.0208246E+7	 5.6753125E+1	 1.7537861E+3	
 1.0208326E+7	 5.6852344E+1	 1.1944308E+3	
 1.0208410E+7	 5.6951562E+1	 1.0967269E+3	
 1.0208492E+7	 5.7050781E+1	 1.1138251E+3	
 1.0208579E+7	 5.7150000E+1	 1.1016121E+3	
 1.0208663E+7	 5.7249219E+1	 1.0185637E+3	
 1.0208748E+7	 5.7348437E+1	 7.4255008E+2	
 1.0208831E+7	 5.7447656E+1	 5.2760136E+2	
 1.0208914E+7	 5.7546875E+1	 3.9814362E+2	
 1.0208997E+7	 5.7646094E+1	 2.7357107E+2	
 1.0209077E+7	 5.7745312E+1	 2.6135808E+2	
 1.0209157E+7	 5.7844531E+1	 1.3922814E+2	
 1.0209237E+7	 5.7943750E+1	 1.1968735E+2	
 1.0209317E+7	 5.8042969E+1	 1.0747435E+2	
 1.0209397E+7	 5.8142187E+1	 1.3678554E+2	
 1.0209479E+7	 5.8241406E+1	 2.1739130E+2	
 1.0209564E+7	 5.8340625E+1	 3.8593063E+2	
 1.0209647E+7	 5.8439844E+1	 6.0820711E+2	
 1.0209731E+7	 5.8539062E+1	 7.6453346E+2	
 1.0209811E+7	 5.8638281E+1	 1.0381045E+3	
 1.0209895E+7	 5.8737500E+1	 1.1993160E+3	
 1.0209976E+7	 5.8836719E+1	 1.4533464E+3	
 1.0210058E+7	 5.8935937E+1	 1.6511968E+3	
 1.0210140E+7	 5.9035156E+1	 1.7928677E+3	
 1.0210227E+7	 5.9134375E+1	 1.8514900E+3	
 1.0210308E+7	 5.9233594E+1	 1.8930142E+3	
 1.0210388E+7	 5.9332812E+1	 1.8832438E+3	
 1.0210469E+7	 5.9432031E+1	 1.8685882E+3	
 1.0210553E+7	 5.9531250E+1	 1.8417196E+3	
 1.0210637E+7	 5.9630469E+1	 1.7415730E+3	
 1.0210718E+7	 5.9729687E+1	 1.7293600E+3	
 1.0210804E+7	 5.9828906E+1	 1.6096727E+3	
 1.0210887E+7	 5.9928125E+1	 1.5070835E+3	
 1.0210973E+7	 6.0027344E+1	 1.3605276E+3	
 1.0211058E+7	 6.0126562E+1	 1.1895456E+3	
 1.0211141E+7	 6.0225781E+1	 1.1235955E+3	
 1.0211227E+7	 6.0325000E+1	 9.4528580E+2	
 1.0211310E+7	 6.0424219E+1	 8.0850023E+2	
 1.0211393E+7	 6.0523437E+1	 5.5446994E+2	
 1.0211477E+7	 6.0622656E+1	 4.3722519E+2	
 1.0211561E+7	 6.0721875E+1	 3.0532485E+2	
 1.0211644E+7	 6.0821094E+1	 2.1983391E+2	
 1.0211726E+7	 6.0920312E+1	 1.3922814E+2	
 1.0211806E+7	 6.1019531E+1	 1.0747435E+2	
 1.0211892E+7	 6.1118750E+1	 1.7342453E+2	
 1.0211977E+7	 6.1217969E+1	 2.8822666E+2	
 1.0212062E+7	 6.1317187E+1	 4.4455302E+2	
 1.0212142E+7	 6.1416406E+1	 6.8392771E+2	
 1.0212227E+7	 6.1515625E+1	 9.0620422E+2	
 1.0212309E+7	 6.1614844E+1	 1.1553493E+3	
 1.0212392E+7	 6.1714062E+1	 1.5217391E+3	
 1.0212475E+7	 6.1813281E+1	 1.6829506E+3	
 1.0212561E+7	 6.1912500E+1	 1.7977529E+3	
 1.0212643E+7	 6.2011719E+1	 1.8270640E+3	
 1.0212723E+7	 6.2110937E+1	 1.8221788E+3	
 1.0212804E+7	 6.2210156E+1	 1.8050807E+3	
 1.0212888E+7	 6.2309375E+1	 1.7611139E+3	
 1.0212968E+7	 6.2408594E+1	 1.6780654E+3	
 1.0213050E+7	 6.2507812E+1	 1.5412799E+3	
 1.0213134E+7	 6.2607031E+1	 1.3825110E+3	
 1.0213221E+7	 6.2706250E+1	 1.1968734E+3	
 1.0213305E+7	 6.2805469E+1	 1.0332193E+3	
 1.0213385E+7	 6.2904687E+1	 8.9643383E+2	
 1.0213470E+7	 6.3003906E+1	 7.0591110E+2	
 1.0213555E+7	 6.3103125E+1	 6.0087931E+2	
 1.0213635E+7	 6.3202344E+1	 3.4684905E+2	
 1.0213721E+7	 6.3301562E+1	 2.8089887E+2	
 1.0213806E+7	 6.3400781E+1	 2.1494870E+2	
 1.0213886E+7	 6.3500000E+1	 2.0273571E+2	
 1.0213970E+7	 6.3599219E+1	 1.5144113E+2	
 1.0214050E+7	 6.3698437E+1	 1.0991696E+2	
 1.0214130E+7	 6.3797656E+1	 1.1968735E+2	
 1.0214211E+7	 6.3896875E+1	 1.4655593E+2	
 1.0214291E+7	 6.3996094E+1	 2.1250610E+2	
 1.0214371E+7	 6.4095312E+1	 2.7845627E+2	
 1.0214456E+7	 6.4194531E+1	 4.0058622E+2	
 1.0214541E+7	 6.4293750E+1	 4.8363459E+2	
 1.0214621E+7	 6.4392969E+1	 5.3737175E+2	
 1.0214706E+7	 6.4492187E+1	 7.2545189E+2	
 1.0214791E+7	 6.4591406E+1	 8.3781141E+2	
 1.0214875E+7	 6.4690625E+1	 1.1187103E+3	
 1.0214957E+7	 6.4789844E+1	 1.3751832E+3	
 1.0215038E+7	 6.4889062E+1	 1.5412799E+3	
 1.0215123E+7	 6.4988281E+1	 1.5876893E+3	
 1.0215207E+7	 6.5087500E+1	 1.7147044E+3	
 1.0215289E+7	 6.5186719E+1	 1.8319492E+3	
 1.0215369E+7	 6.5285938E+1	 1.8417196E+3	
 1.0215449E+7	 6.5385156E+1	 1.8978994E+3	
 1.0215530E+7	 6.5484375E+1	 1.9003420E+3	
 1.0215616E+7	 6.5583594E+1	 1.8466048E+3	
 1.0215701E+7	 6.5682812E+1	 1.8172936E+3	
 1.0215784E+7	 6.5782031E+1	 1.7440156E+3	
 1.0215864E+7	 6.5881250E+1	 1.5803615E+3	
 1.0215949E+7	 6.5980469E+1	 1.4460186E+3	
 1.0216033E+7	 6.6079687E+1	 1.3776258E+3	
 1.0216120E+7	 6.6178906E+1	 1.2432828E+3	
 1.0216204E+7	 6.6278125E+1	 1.1016121E+3	
 1.0216289E+7	 6.6377344E+1	 1.0283341E+3	
 1.0216374E+7	 6.6476562E+1	 8.3048362E+2	
 1.0216458E+7	 6.6575781E+1	 7.8651685E+2	
 1.0216543E+7	 6.6675000E+1	 6.2774795E+2	
 1.0216626E+7	 6.6774219E+1	 5.1294577E+2	
 1.0216708E+7	 6.6873437E+1	 3.2242307E+2	
 1.0216790E+7	 6.6972656E+1	 2.5891548E+2	
 1.0216872E+7	 6.7071875E+1	 1.8319492E+2	
 1.0216952E+7	 6.7171094E+1	 1.5144113E+2	
 1.0217032E+7	 6.7270313E+1	 1.1235955E+2	
 1.0217119E+7	 6.7369531E+1	 1.1480215E+2	
 1.0217204E+7	 6.7468750E+1	 1.6853933E+2	
 1.0217289E+7	 6.7567969E+1	 2.6868588E+2	
 1.0217369E+7	 6.7667187E+1	 4.2256960E+2	
 1.0217454E+7	 6.7766406E+1	 6.7659992E+2	
 1.0217541E+7	 6.7865625E+1	 9.0376163E+2	
 1.0217624E+7	 6.7964844E+1	 1.1333659E+3	
 1.0217709E+7	 6.8064062E+1	 1.5705911E+3	
 1.0217790E+7	 6.8163281E+1	 1.7415730E+3	
 1.0217877E+7	 6.8262500E+1	 1.8221788E+3	
 1.0217958E+7	 6.8361719E+1	 1.8417196E+3	
 1.0218038E+7	 6.8460937E+1	 1.8417196E+3	
 1.0218123E+7	 6.8560156E+1	 1.8050807E+3	
 1.0218203E+7	 6.8659375E+1	 1.7391304E+3	
 1.0218283E+7	 6.8758594E+1	 1.5876893E+3	
 1.0218369E+7	 6.8857812E+1	 1.4020518E+3	
 1.0218449E+7	 6.8957031E+1	 1.2506107E+3	
 1.0218529E+7	 6.9056250E+1	 1.0087934E+3	
 1.0218617E+7	 6.9155469E+1	 7.4499267E+2	
 1.0218697E+7	 6.9254688E+1	 6.1797750E+2	
 1.0218777E+7	 6.9353906E+1	 4.2012700E+2	
 1.0218860E+7	 6.9453125E+1	 3.2975087E+2	
 1.0218940E+7	 6.9552344E+1	 1.1480215E+2	
 1.0219022E+7	 6.9651562E+1	 1.2945774E+2	
 1.0219102E+7	 6.9750781E+1	 1.2701514E+2	
 1.0219182E+7	 6.9850000E+1	 1.4167073E+2	
 1.0219263E+7	 6.9949219E+1	 2.3204690E+2	
 1.0219343E+7	 7.0048437E+1	 3.3463606E+2	
 1.0219427E+7	 7.0147656E+1	 4.8363459E+2	
 1.0219508E+7	 7.0246875E+1	 6.8148512E+2	
 1.0219594E+7	 7.0346094E+1	 9.1841722E+2	
 1.0219678E+7	 7.0445312E+1	 1.0332193E+3	
 1.0219758E+7	 7.0544531E+1	 1.2823645E+3	
 1.0219839E+7	 7.0643750E+1	 1.3898388E+3	
 1.0219919E+7	 7.0742969E+1	 1.4973131E+3	
 1.0219999E+7	 7.0842187E+1	 1.6731802E+3	
 1.0220082E+7	 7.0941406E+1	 1.7757695E+3	
 1.0220162E+7	 7.1040625E+1	 1.8954568E+3	
 1.0220242E+7	 7.1139844E+1	 1.8978994E+3	
 1.0220328E+7	 7.1239063E+1	 1.8295066E+3	
 1.0220413E+7	 7.1338281E+1	 1.6438690E+3	
 1.0220499E+7	 7.1437500E+1	 1.5363947E+3	
 1.0220581E+7	 7.1536719E+1	 1.3580850E+3	
 1.0220665E+7	 7.1635937E+1	 1.1406937E+3	
 1.0220748E+7	 7.1735156E+1	 8.1338543E+2	
 1.0220832E+7	 7.1834375E+1	 8.2559842E+2	
 1.0220915E+7	 7.1933594E+1	 6.1309230E+2	
 1.0220997E+7	 7.2032812E+1	 3.9325842E+2	
 1.0221078E+7	 7.2132031E+1	 3.1509528E+2	
 1.0221160E+7	 7.2231250E+1	 2.0762090E+2	
 1.0221240E+7	 7.2330469E+1	 1.8563752E+2	
 1.0221320E+7	 7.2429687E+1	 1.2212995E+2	
 1.0221400E+7	 7.2528906E+1	 1.0747435E+2	
 1.0221480E+7	 7.2628125E+1	 1.0991696E+2	
 1.0221561E+7	 7.2727344E+1	 1.3678554E+2	
 1.0221641E+7	 7.2826562E+1	 1.6121154E+2	
 1.0221722E+7	 7.2925781E+1	 2.4181730E+2	
 1.0221802E+7	 7.3025000E+1	 2.9066926E+2	
 1.0221882E+7	 7.3124219E+1	 3.9570102E+2	
 1.0221966E+7	 7.3223438E+1	 5.9599411E+2	
 1.0222053E+7	 7.3322656E+1	 7.7674645E+2	
 1.0222137E+7	 7.3421875E+1	 9.3307281E+2	
 1.0222222E+7	 7.3521094E+1	 1.1748900E+3	
 1.0222305E+7	 7.3620312E+1	 1.3336591E+3	
 1.0222390E+7	 7.3719531E+1	 1.5534929E+3	
 1.0222476E+7	 7.3818750E+1	 1.7513435E+3	
 1.0222558E+7	 7.3917969E+1	 1.8026381E+3	
 1.0222638E+7	 7.4017187E+1	 1.8514900E+3	
 1.0222718E+7	 7.4116406E+1	 1.8197362E+3	
 1.0222803E+7	 7.4215625E+1	 1.7611139E+3	
 1.0222887E+7	 7.4314844E+1	 1.6072301E+3	
 1.0222967E+7	 7.4414062E+1	 1.2921349E+3	
 1.0223053E+7	 7.4513281E+1	 1.0356619E+3	
 1.0223139E+7	 7.4612500E+1	 7.6941866E+2	
 1.0223221E+7	 7.4711719E+1	 5.9599411E+2	
 1.0223301E+7	 7.4810937E+1	 6.1064970E+2	
 1.0223386E+7	 7.4910156E+1	 4.2256960E+2	
 1.0223467E+7	 7.5009375E+1	 3.1998047E+2	
 1.0223553E+7	 7.5108594E+1	 2.0029311E+2	
 1.0223633E+7	 7.5207813E+1	 1.5388373E+2	
 1.0223713E+7	 7.5307031E+1	 1.1235955E+2	
 1.0223793E+7	 7.5406250E+1	 1.1480215E+2	
 1.0223876E+7	 7.5505469E+1	 1.7098193E+2	
 1.0223958E+7	 7.5604687E+1	 2.2471911E+2	
 1.0224041E+7	 7.5703906E+1	 3.1509528E+2	
 1.0224122E+7	 7.5803125E+1	 3.9081582E+2	
 1.0224211E+7	 7.5902344E+1	 5.5935514E+2	
 1.0224297E+7	 7.6001562E+1	 6.8392771E+2	
 1.0224380E+7	 7.6100781E+1	 8.1338543E+2	
 1.0224464E+7	 7.6200000E+1	 8.8177824E+2	
 1.0224548E+7	 7.6299219E+1	 1.0478749E+3	
 1.0224631E+7	 7.6398437E+1	 1.2506107E+3	
 1.0224711E+7	 7.6497656E+1	 1.3996092E+3	
 1.0224791E+7	 7.6596875E+1	 1.4973131E+3	
 1.0224871E+7	 7.6696094E+1	 1.6267709E+3	
 1.0224952E+7	 7.6795312E+1	 1.7366878E+3	
 1.0225037E+7	 7.6894531E+1	 1.8270640E+3	
 1.0225117E+7	 7.6993750E+1	 1.8392770E+3	
 1.0225197E+7	 7.7092969E+1	 1.8539326E+3	
 1.0225277E+7	 7.7192187E+1	 1.8808012E+3	
 1.0225357E+7	 7.7291406E+1	 1.8734734E+3	
 1.0225437E+7	 7.7390625E+1	 1.8099658E+3	
 1.0225520E+7	 7.7489844E+1	 1.7098192E+3	
 1.0225602E+7	 7.7589062E+1	 1.5901319E+3	
 1.0225685E+7	 7.7688281E+1	 1.4044944E+3	
 1.0225769E+7	 7.7787500E+1	 1.3654128E+3	
 1.0225852E+7	 7.7886719E+1	 1.1284807E+3	
 1.0225936E+7	 7.7985937E+1	 9.5749879E+2	
 1.0226020E+7	 7.8085156E+1	 7.7186126E+2	
 1.0226100E+7	 7.8184375E+1	 5.8866632E+2	
